z,p,k,epsilon
0,-4.474017,0.2377675,1.002224
0.7040816,-4.450019,0.9649427,0.4686097
1.408163,-4.537095,1.361603,0.6612752
2.112245,-4.543309,1.62755,0.8942576
2.816327,-4.376678,1.654441,1.012034
3.520408,-3.973066,1.34499,0.7394279
4.22449,-3.464917,1.038055,0.3605998
4.928571,-3.048776,0.9260874,0.204253
5.632653,-2.67295,0.8407597,0.1234355
6.336735,-2.385467,0.7612237,0.07846821
7.040816,-2.136381,0.6910758,0.05247579
7.744898,-1.916131,0.6332717,0.03722519
8.44898,-1.721224,0.5874599,0.02796417
9.153061,-1.548239,0.5516584,0.02208415
9.857143,-1.39453,0.5235922,0.01813286
10.56122,-1.258093,0.5016165,0.01536741
11.26531,-1.13712,0.4843978,0.01335862
11.96939,-1.029696,0.470877,0.01184977
12.67347,-0.9341718,0.4601658,0.01067933
13.37755,-0.8488929,0.4515608,0.009742915
14.08163,-0.7729977,0.4446279,0.008983789
14.78571,-0.7075363,0.4391161,0.008376251
15.4898,-0.6450184,0.4338692,0.00779455
16.19388,-0.5908572,0.4296847,0.007325637
16.89796,-0.542142,0.4259893,0.006912574
17.60204,-0.498092,0.4226827,0.006545551
18.30612,-0.4576197,0.4196683,0.006217244
19.0102,-0.4218316,0.4169284,0.005924048
19.71429,-0.3890971,0.4143997,0.005659642
20.41837,-0.3587356,0.4120185,0.005417387
21.12245,-0.3303547,0.409766,0.00519633
21.82653,-0.3049708,0.4076645,0.004997529
22.53061,-0.2834643,0.4056139,0.004812968
23.23469,-0.2621309,0.4036295,0.00464026
23.93878,-0.2405352,0.4016552,0.004470568
24.64286,-0.2229997,0.3998587,0.004328072
25.34694,-0.2058017,0.3980693,0.004188855
26.05102,-0.189225,0.3963278,0.004056436
26.7551,-0.1749672,0.3947137,0.003942875
27.45918,-0.1608875,0.3931052,0.003830725
28.16327,-0.1472453,0.391551,0.003725002
28.86735,-0.1353186,0.3901399,0.003635232
29.57143,-0.1235449,0.3887355,0.003546407
30.27551,-0.1120781,0.3873859,0.00346268
30.97959,-0.1018122,0.3862084,0.003393366
31.68367,-0.09168064,0.3850481,0.003325569
32.38776,-0.08155052,0.3839293,0.003260847
33.09184,-0.07262569,0.3830119,0.003209706
33.79592,-0.06408063,0.3821405,0.003161618
34.5,-0.05556879,0.381278,0.003114074
