z,U_0,U_1,U_2
1.817902e-18,-1.832348e-18,-5.910954e-17,1.119042e-19
0.7040816,0.4577515,-2.021721,0.1372952
1.408163,1.266606,-1.812155,0.1507193
2.112245,1.866323,-1.629871,0.2310255
2.816327,2.309961,-1.495813,0.4148023
3.520408,2.732633,-1.372208,0.6850425
4.22449,3.250171,-1.20968,0.9131439
4.928571,3.751124,-0.9982676,0.9693704
5.632653,4.115401,-0.7940368,0.9163571
6.336735,4.382088,-0.6154504,0.8147713
7.040816,4.567567,-0.4792995,0.7180865
7.744898,4.707472,-0.3749646,0.6290019
8.44898,4.818163,-0.2952702,0.5500038
9.153061,4.909782,-0.2346427,0.481659
9.857143,4.988178,-0.1883926,0.4231992
10.56122,5.056958,-0.1529667,0.3734363
11.26531,5.118165,-0.1256175,0.3313043
11.96939,5.17366,-0.1041701,0.2953828
12.67347,5.224523,-0.08717981,0.2646578
13.37755,5.27193,-0.07350447,0.2380967
14.08163,5.315446,-0.06259247,0.2155151
14.78571,5.355199,-0.05383931,0.1963867
15.4898,5.394032,-0.04635214,0.1790883
16.19388,5.431029,-0.04004547,0.163872
16.89796,5.464864,-0.03493757,0.1510053
17.60204,5.497572,-0.03052893,0.1394875
18.30612,5.528594,-0.02676567,0.1292747
19.0102,5.557451,-0.02367748,0.1205798
19.71429,5.585255,-0.02097524,0.1127061
20.41837,5.611379,-0.01865588,0.1057705
21.12245,5.636541,-0.01659944,0.09946554
21.82653,5.660017,-0.01485955,0.09400115
22.53061,5.681187,-0.01346247,0.08956194
23.23469,5.702548,-0.01209052,0.08523001
23.93878,5.724569,-0.01068116,0.08075088
24.64286,5.742707,-0.009721412,0.07782608
25.34694,5.760994,-0.008741052,0.07483794
26.05102,5.778708,-0.007823384,0.07203487
26.7551,5.793941,-0.007121975,0.0700332
27.45918,5.809248,-0.006411756,0.06800131
28.16327,5.823861,-0.005757754,0.06615223
28.86735,5.836188,-0.005247773,0.06488235
29.57143,5.848561,-0.004732416,0.06359447
30.27551,5.860444,-0.004249152,0.06241264
30.97959,5.869868,-0.003883918,0.06174936
31.68367,5.879345,-0.003512416,0.06106688
32.38776,5.888766,-0.003144765,0.0603903
33.09184,5.895391,-0.002896803,0.06015167
33.79592,5.902013,-0.002640788,0.05989597
34.5,5.908635,-0.002384773,0.05964026
