z,p,k,epsilon
3.634152e-18,-2.040961,1.485799,15.6557
0.7040816,-2.507052,1.32305,0.647366
1.408163,-2.725814,1.530317,0.57384
2.112245,-2.721849,1.613046,0.5486432
2.816327,-2.814053,1.520546,0.4805292
3.520408,-2.936136,1.312261,0.3411316
4.22449,-2.771349,1.128514,0.2102017
4.928571,-2.466146,0.9708991,0.125937
5.632653,-2.07609,0.8274904,0.07654743
6.336735,-1.779004,0.7275658,0.05126579
7.040816,-1.531887,0.6544463,0.03698452
7.744898,-1.32915,0.6009151,0.02834662
8.44898,-1.16114,0.5612114,0.02275159
9.153061,-1.022158,0.5314702,0.01893717
9.857143,-0.9062454,0.5088711,0.0162091
10.56122,-0.8092202,0.4915295,0.01418756
11.26531,-0.7265731,0.4779134,0.01263094
11.96939,-0.6556574,0.4670365,0.0113956
12.67347,-0.594319,0.4582057,0.0103925
13.37755,-0.5405399,0.4508742,0.009556655
14.08163,-0.4946808,0.4448216,0.008863359
14.78571,-0.4581502,0.4401027,0.008322459
15.4898,-0.4158142,0.4350705,0.007744952
16.19388,-0.3830823,0.4311518,0.007293933
16.89796,-0.353558,0.4275877,0.006892518
17.60204,-0.3271661,0.424419,0.006536509
18.30612,-0.3020911,0.4214812,0.006215481
19.0102,-0.2802644,0.4187964,0.005927212
19.71429,-0.2602072,0.416283,0.005665058
20.41837,-0.2415094,0.4138874,0.005424487
21.12245,-0.2236139,0.4116395,0.005205967
21.82653,-0.2095631,0.409851,0.005037174
22.53061,-0.1937264,0.4075125,0.004823987
23.23469,-0.1799005,0.4054435,0.004646074
23.93878,-0.1665018,0.4034666,0.004482646
24.64286,-0.1533877,0.4016288,0.004334223
25.34694,-0.1428154,0.3998148,0.004194853
26.05102,-0.1324513,0.3980788,0.004068186
26.7551,-0.121754,0.3964113,0.003949065
27.45918,-0.112876,0.3947753,0.00383646
28.16327,-0.1039432,0.393231,0.003735594
28.86735,-0.09483269,0.3917518,0.003640515
29.57143,-0.08718069,0.3903185,0.003551135
30.27551,-0.07956229,0.38899,0.003471825
30.97959,-0.07166762,0.3877284,0.003397295
31.68367,-0.06483045,0.3865394,0.003328932
32.38776,-0.05783792,0.385457,0.003268496
33.09184,-0.05075033,0.3844387,0.003212091
33.79592,-0.04471415,0.3835425,0.003163529
34.5,-0.03909193,0.3827344,0.003120353
