z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.03263081,2.629781,-0.1636603
1.408163,0.03353715,3.081177,-0.3258797
2.112245,0.005707107,3.606226,-0.3915591
2.816327,-0.02443623,4.11528,-0.4605601
3.520408,0.0706439,4.387046,-0.5735475
4.22449,0.3416735,4.492098,-0.6424583
4.928571,0.7031537,4.584889,-0.5630767
5.632653,0.9771739,4.649073,-0.3249938
6.336735,1.04859,4.69782,-0.04026227
7.040816,0.9590361,4.756355,0.1675327
7.744898,0.8239497,4.823234,0.2867597
8.44898,0.6848437,4.898498,0.3244117
9.153061,0.5734105,4.968145,0.3392895
9.857143,0.4821121,5.032344,0.3379095
10.56122,0.4079158,5.09135,0.3278659
11.26531,0.3474973,5.145766,0.3134503
11.96939,0.2978099,5.196387,0.2970584
12.67347,0.2566505,5.243662,0.2800715
13.37755,0.2220557,5.288335,0.263126
14.08163,0.1934272,5.329559,0.2471058
14.78571,0.1717664,5.364207,0.2335626
15.4898,0.1477272,5.406017,0.2172815
16.19388,0.1299146,5.441253,0.2038652
16.89796,0.114603,5.474596,0.1914373
17.60204,0.1013876,5.505946,0.1801239
18.30612,0.08972555,5.535791,0.1695444
19.0102,0.07997251,5.564167,0.1600753
19.71429,0.07128509,5.591251,0.1513225
20.41837,0.06366294,5.616863,0.1433076
21.12245,0.05697824,5.640943,0.1359063
21.82653,0.05161552,5.66165,0.1299133
22.53061,0.04585756,5.685918,0.1228859
23.23469,0.04113318,5.706357,0.117764
23.93878,0.03665896,5.726173,0.1125049
24.64286,0.03328001,5.744642,0.108311
25.34694,0.02990576,5.762113,0.1045136
26.05102,0.02688664,5.778761,0.1005751
26.7551,0.02442662,5.794039,0.0975941
27.45918,0.02196736,5.808614,0.09484719
28.16327,0.01981123,5.822245,0.09205182
28.86735,0.018004,5.83458,0.08999238
29.57143,0.0162006,5.846296,0.0881029
30.27551,0.01460952,5.857086,0.08619734
30.97959,0.0132843,5.866692,0.08485916
31.68367,0.01197065,5.875587,0.08368173
32.38776,0.01077578,5.883718,0.08247917
33.09184,0.009818873,5.890792,0.08170356
33.79592,0.008899175,5.896919,0.08107248
34.5,0.008050368,5.90259,0.08041842
