z,U_0,U_1,U_2
3.634307e-18,1.682042e-17,7.188372e-17,1.695835e-20
0.7040816,0.023926,1.308056,0.005202273
1.408163,-0.07318423,1.380188,0.1506122
2.112245,-0.1324028,1.400043,0.3401234
2.816327,-0.1977319,1.254776,0.5537624
3.520408,-0.1780173,0.9689575,0.6657763
4.22449,0.007311806,0.8506764,0.6240165
4.928571,0.1518632,0.8967953,0.5038507
5.632653,0.1499341,0.9684577,0.32198
6.336735,-0.0130614,1.273607,0.1194158
7.040816,-0.247353,2.271426,-0.04719994
7.744898,-0.3880577,3.744584,-0.04101522
8.44898,-0.384176,4.667586,0.05108051
9.153061,-0.3378572,4.977558,0.09524072
9.857143,-0.2943717,5.107857,0.1118855
10.56122,-0.2557605,5.190951,0.1194821
11.26531,-0.2216076,5.254501,0.1228358
11.96939,-0.1917562,5.306844,0.1237386
12.67347,-0.1659056,5.351645,0.1229485
13.37755,-0.1434934,5.391335,0.1209541
14.08163,-0.1245327,5.426409,0.1183517
14.78571,-0.1096679,5.455545,0.1154354
15.4898,-0.09388484,5.488626,0.1112633
16.19388,-0.08197288,5.516716,0.1074534
16.89796,-0.07148837,5.543102,0.1032793
17.60204,-0.0626747,5.568194,0.09959466
18.30612,-0.05504706,5.59208,0.09564689
19.0102,-0.04861148,5.614922,0.09210705
19.71429,-0.04306084,5.636801,0.08881912
20.41837,-0.0381079,5.657716,0.08547739
21.12245,-0.03390096,5.677558,0.08262346
21.82653,-0.03085156,5.693433,0.08030525
22.53061,-0.02723893,5.714177,0.07757729
23.23469,-0.02408624,5.732059,0.07503253
23.93878,-0.0214585,5.748687,0.07274529
24.64286,-0.01943664,5.764601,0.07101238
25.34694,-0.01726356,5.779683,0.06928737
26.05102,-0.01554397,5.793498,0.06791385
26.7551,-0.01409866,5.806878,0.06675188
27.45918,-0.01253222,5.819574,0.06560252
28.16327,-0.01134278,5.830919,0.06473396
28.86735,-0.01030856,5.841827,0.06401488
29.57143,-0.009187345,5.852068,0.0633131
30.27551,-0.008336832,5.861015,0.0628337
30.97959,-0.007604275,5.86955,0.06250614
31.68367,-0.006816747,5.877308,0.06218691
32.38776,-0.006197513,5.883974,0.0619988
33.09184,-0.005677235,5.890275,0.06199603
33.79592,-0.005173761,5.895574,0.06192602
34.5,-0.004747825,5.900157,0.06190396
