z,p,k,epsilon
3.634126e-18,-3.093561,0.5613161,3.63501
0.7040816,-3.153744,1.010082,0.50789
1.408163,-3.199244,1.199037,0.543928
2.112245,-3.232757,1.140187,0.489931
2.816327,-3.277887,0.9415967,0.3436996
3.520408,-3.382713,0.9288407,0.347858
4.22449,-3.511357,1.094066,0.5069448
4.928571,-3.569235,1.246661,0.6456598
5.632653,-3.461653,1.303288,0.6143566
6.336735,-3.158004,1.266247,0.4068617
7.040816,-2.731132,1.160633,0.2253514
7.744898,-2.343504,1.017282,0.1239296
8.44898,-1.975747,0.869662,0.0708173
9.153061,-1.704342,0.7592022,0.04466536
9.857143,-1.48945,0.6772645,0.03095944
10.56122,-1.315209,0.6173963,0.02319264
11.26531,-1.171122,0.5735512,0.01846635
11.96939,-1.049516,0.5408254,0.01535856
12.67347,-0.9459515,0.5160833,0.01320097
13.37755,-0.8565555,0.4969688,0.01161941
14.08163,-0.7803584,0.4821989,0.01043034
14.78571,-0.7202906,0.4715482,0.009585209
15.4898,-0.6532279,0.4604323,0.008706721
16.19388,-0.6007287,0.4522543,0.008060305
16.89796,-0.5533323,0.4453533,0.007517676
17.60204,-0.5109162,0.4394987,0.00705653
18.30612,-0.4730625,0.4343149,0.006649254
19.0102,-0.4382301,0.4296876,0.006289437
19.71429,-0.4067868,0.4255204,0.00596714
20.41837,-0.3773828,0.421757,0.005681376
21.12245,-0.3503369,0.4183465,0.005426374
21.82653,-0.3285941,0.4154907,0.005214955
22.53061,-0.3022551,0.4121481,0.004977639
23.23469,-0.2821242,0.409451,0.004785125
23.93878,-0.2605622,0.4067881,0.004602345
24.64286,-0.2428663,0.4043607,0.004440319
25.34694,-0.2262442,0.402054,0.004287922
26.05102,-0.2087349,0.3997824,0.004145379
26.7551,-0.1942397,0.3977223,0.004018567
27.45918,-0.180332,0.3957344,0.003897501
28.16327,-0.1656452,0.3938104,0.003785873
28.86735,-0.1532638,0.3920655,0.003686434
29.57143,-0.1413725,0.3903826,0.003591493
30.27551,-0.1289063,0.3887807,0.003504545
30.97959,-0.118115,0.3873422,0.003427706
31.68367,-0.107771,0.3859803,0.003355685
32.38776,-0.0968634,0.3846985,0.003289562
33.09184,-0.08716054,0.3835721,0.003232269
33.79592,-0.07814501,0.3825616,0.003181331
34.5,-0.06893216,0.381608,0.003133752
