z,p,k,epsilon
0,-4.365801,0.08368292,0.2093056
0.7040816,-4.33488,0.2524153,0.06093012
1.408163,-4.368043,0.3295821,0.06057459
2.112245,-4.449183,0.377565,0.06187646
2.816327,-4.606339,0.4047723,0.06496263
3.520408,-4.781517,0.4321142,0.07161635
4.22449,-4.869642,0.583422,0.1285506
4.928571,-4.749102,1.220645,0.6998808
5.632653,-4.72137,2.001341,1.649044
6.336735,-4.597133,1.890356,1.338788
7.040816,-4.350498,1.452902,0.6677911
7.744898,-4.013625,1.199794,0.3066814
8.44898,-3.65241,1.048226,0.1669102
9.153061,-3.303239,0.9119188,0.09793908
9.857143,-2.983817,0.7937424,0.059978
10.56122,-2.698764,0.7002954,0.03885909
11.26531,-2.446544,0.6299258,0.02696835
11.96939,-2.22343,0.57749,0.0199826
12.67347,-2.026069,0.5385217,0.01571219
13.37755,-1.849102,0.5092464,0.0129594
14.08163,-1.694047,0.4875576,0.01112491
14.78571,-1.569258,0.4726267,0.009944904
15.4898,-1.42598,0.4581921,0.008842802
16.19388,-1.312727,0.448289,0.008092512
16.89796,-1.211983,0.440591,0.007500337
17.60204,-1.119557,0.4342916,0.00700796
18.30612,-1.035832,0.4290382,0.006588746
19.0102,-0.960766,0.4245762,0.006227339
19.71429,-0.8924293,0.4206791,0.00590863
20.41837,-0.830578,0.4172609,0.005627268
21.12245,-0.7734692,0.4141971,0.005377287
21.82653,-0.7263752,0.4115942,0.005167553
22.53061,-0.6769891,0.4087695,0.004943479
23.23469,-0.6330704,0.4062872,0.004752864
23.93878,-0.5907853,0.4039184,0.004573028
24.64286,-0.5567535,0.4017632,0.004416365
25.34694,-0.5224347,0.3996476,0.004265956
26.05102,-0.4913857,0.3976427,0.004126551
26.7551,-0.4648414,0.3957838,0.004003356
27.45918,-0.4381942,0.3939518,0.003883829
28.16327,-0.4143279,0.3922212,0.003773948
28.86735,-0.3934826,0.3906323,0.00367718
29.57143,-0.3725337,0.3890729,0.003583367
30.27551,-0.353495,0.3876074,0.003497242
30.97959,-0.3383914,0.3862972,0.003422619
31.68367,-0.3239001,0.3850334,0.00335147
32.38776,-0.311481,0.383847,0.003285576
33.09184,-0.3011158,0.3828317,0.003230285
33.79592,-0.2887631,0.3819043,0.003180127
34.5,-0.2760437,0.3810215,0.00313247
