z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1087121,-0.8911629,0.02817641
1.408163,0.09453148,-0.5751196,0.006992977
2.112245,0.06092132,-0.2331359,-0.03760728
2.816327,0.05917524,0.06111497,-0.1024305
3.520408,0.1345905,0.3268154,-0.1988874
4.22449,0.3243736,0.6564498,-0.3568373
4.928571,0.7190939,1.191726,-0.5873973
5.632653,1.402798,1.968567,-0.7890297
6.336735,2.192425,2.816409,-0.858766
7.040816,2.68155,3.363879,-0.8152036
7.744898,2.919062,3.620368,-0.7318763
8.44898,3.076562,3.752855,-0.6476007
9.153061,3.20346,3.831173,-0.5710426
9.857143,3.311091,3.881418,-0.5027743
10.56122,3.403874,3.915705,-0.4421441
11.26531,3.484279,3.94036,-0.3882549
11.96939,3.554382,3.95861,-0.3399847
12.67347,3.615564,3.972971,-0.296793
13.37755,3.669574,3.984897,-0.2581479
14.08163,3.716574,3.995229,-0.224133
14.78571,3.757554,4.004478,-0.1944281
15.4898,3.796019,4.013466,-0.1670614
16.19388,3.829642,4.022267,-0.1439158
16.89796,3.85994,4.031237,-0.1231917
17.60204,3.887829,4.039845,-0.1054507
18.30612,3.913293,4.048951,-0.08903115
19.0102,3.936121,4.058124,-0.07496326
19.71429,3.95758,4.067034,-0.0629788
20.41837,3.977403,4.076194,-0.05185442
21.12245,3.995911,4.085181,-0.04205262
21.82653,4.010633,4.092953,-0.03440951
22.53061,4.02609,4.101417,-0.02737346
23.23469,4.042304,4.110662,-0.01956515
23.93878,4.058265,4.119743,-0.01205575
24.64286,4.070582,4.12815,-0.006446956
25.34694,4.082993,4.136022,-0.00180749
26.05102,4.09508,4.143751,0.002648859
26.7551,4.105183,4.151179,0.00685041
27.45918,4.115412,4.158247,0.01027135
28.16327,4.125245,4.165172,0.01363094
28.86735,4.133488,4.171627,0.01698091
29.57143,4.141779,4.177816,0.0197018
30.27551,4.14983,4.183898,0.02243088
30.97959,4.15656,4.189584,0.02481417
31.68367,4.163216,4.19508,0.02678039
32.38776,4.169811,4.200515,0.02861629
33.09184,4.176056,4.206052,0.03098387
33.79592,4.181962,4.211297,0.03318897
34.5,4.18768,4.216391,0.03527702
