z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.02396962,0.9284024,-0.1768962
1.408163,0.4176129,1.309181,-0.2660191
2.112245,0.6441675,1.575275,-0.1860934
2.816327,0.8115348,1.76027,0.01185169
3.520408,1.016514,1.888414,0.3026481
4.22449,1.351168,1.994192,0.6139051
4.928571,1.773224,2.170718,0.8488337
5.632653,2.185685,2.41597,0.9484563
6.336735,2.509518,2.674108,0.9548745
7.040816,2.758029,2.90063,0.9009221
7.744898,2.944012,3.078492,0.8242476
8.44898,3.090034,3.221374,0.7451096
9.153061,3.207232,3.335134,0.6706125
9.857143,3.304448,3.427475,0.6027276
10.56122,3.386673,3.503494,0.5423495
11.26531,3.457305,3.567297,0.4894002
11.96939,3.519094,3.621986,0.4430628
12.67347,3.573809,3.669637,0.4025535
13.37755,3.623142,3.712063,0.3668755
14.08163,3.667061,3.749488,0.3361107
14.78571,3.706188,3.782677,0.3095431
15.4898,3.74422,3.814853,0.2848336
16.19388,3.778168,3.843567,0.2634563
16.89796,3.809422,3.870074,0.2442824
17.60204,3.838911,3.895041,0.2274225
18.30612,3.866514,3.918503,0.2120235
19.0102,3.891733,3.940025,0.1986934
19.71429,3.915686,3.960471,0.1866531
20.41837,3.938002,3.979622,0.1755753
21.12245,3.959235,3.997817,0.1656896
21.82653,3.978908,4.014675,0.1569128
22.53061,3.996426,4.029759,0.149506
23.23469,4.014042,4.04494,0.1422964
23.93878,4.032218,4.060654,0.1346353
24.64286,4.046823,4.073434,0.1292397
25.34694,4.061539,4.086286,0.1238994
26.05102,4.075757,4.098707,0.1187731
26.7551,4.087842,4.1093,0.1147801
27.45918,4.099982,4.11993,0.1108093
28.16327,4.111542,4.130045,0.1070562
28.86735,4.121208,4.138481,0.1041678
29.57143,4.130909,4.14694,0.1012922
30.27551,4.140209,4.155035,0.09854511
30.97959,4.147527,4.161346,0.09652141
31.68367,4.154888,4.167686,0.09451305
32.38776,4.162205,4.173983,0.09250952
33.09184,4.167279,4.178249,0.09119423
33.79592,4.172357,4.18251,0.08991045
34.5,4.177435,4.186772,0.08862668
