z,p,k,epsilon
3.632645e-18,-2.18223,0.9956702,8.589823
0.7040816,-2.284621,0.5646951,0.1723711
1.408163,-2.417446,0.7138159,0.1432842
2.112245,-2.455007,0.8571983,0.1566729
2.816327,-2.455552,1.004362,0.1802297
3.520408,-2.461163,1.120787,0.1967495
4.22449,-2.5214,1.13189,0.1771984
4.928571,-2.554805,1.070477,0.1403633
5.632653,-2.582669,1.002036,0.1107192
6.336735,-2.471329,0.9253559,0.08511088
7.040816,-2.369044,0.8503318,0.0652225
7.744898,-2.246306,0.7772725,0.04965177
8.44898,-2.113556,0.71039,0.03796693
9.153061,-1.978247,0.6520977,0.02944663
9.857143,-1.845834,0.6037613,0.02340303
10.56122,-1.719437,0.5648786,0.01912193
11.26531,-1.599881,0.5339686,0.01603401
11.96939,-1.487352,0.5096958,0.01377784
12.67347,-1.382496,0.4907572,0.01209417
13.37755,-1.2845,0.4758432,0.01079863
14.08163,-1.19565,0.4642063,0.009792488
14.78571,-1.116246,0.4550203,0.008995173
15.4898,-1.036065,0.4473791,0.008322012
16.19388,-0.9642773,0.4409122,0.007745984
16.89796,-0.8995382,0.4355496,0.007260807
17.60204,-0.8397613,0.4308776,0.006836377
18.30612,-0.7838436,0.4267725,0.006461272
19.0102,-0.7337275,0.423213,0.006137697
19.71429,-0.6874295,0.4199441,0.005844839
20.41837,-0.6443241,0.4169416,0.005579222
21.12245,-0.603961,0.4141416,0.005336709
21.82653,-0.5711574,0.4118938,0.005147236
22.53061,-0.5374575,0.4094611,0.004952387
23.23469,-0.4997369,0.4067726,0.004739356
23.93878,-0.4683753,0.4044916,0.004558128
24.64286,-0.4428963,0.4024781,0.004410542
25.34694,-0.4181574,0.4004316,0.004262999
26.05102,-0.3946232,0.3984286,0.00412066
26.7551,-0.3744757,0.3966574,0.004003256
27.45918,-0.3547083,0.3948506,0.003885063
28.16327,-0.3359795,0.3931012,0.003772428
28.86735,-0.319767,0.3915737,0.003679797
29.57143,-0.3036134,0.3900174,0.003586573
30.27551,-0.2881483,0.3885053,0.003496936
30.97959,-0.2761986,0.3872558,0.003426426
31.68367,-0.2636515,0.3859859,0.003355516
32.38776,-0.2515322,0.3847265,0.003285569
33.09184,-0.2399528,0.3837811,0.003234557
33.79592,-0.2277765,0.3828429,0.003184458
34.5,-0.2152476,0.3818984,0.003134241
