z,p,k,epsilon
0,1.088037,0.7329734,5.424022
0.7040816,0.9796291,0.4135524,0.105727
1.408163,0.9715885,0.570562,0.1159124
2.112245,1.128799,0.7356559,0.1451753
2.816327,1.357757,0.8984028,0.1773472
3.520408,1.455979,1.024721,0.1962419
4.22449,1.231509,1.04323,0.1732793
4.928571,0.9352705,0.9810894,0.1277588
5.632653,0.67142,0.918638,0.09550703
6.336735,0.3616233,0.8573272,0.07301312
7.040816,0.1264257,0.7977106,0.05625584
7.744898,-0.08586451,0.7418387,0.04396849
8.44898,-0.2526086,0.6914722,0.03494732
9.153061,-0.3769202,0.6470452,0.02823816
9.857143,-0.4654721,0.6091924,0.02328336
10.56122,-0.5255222,0.5775269,0.0195969
11.26531,-0.5630903,0.551173,0.01680357
11.96939,-0.58417,0.5292691,0.01464412
12.67347,-0.593339,0.5111325,0.01295237
13.37755,-0.59291,0.4958641,0.01158989
14.08163,-0.5862926,0.4832877,0.01050177
14.78571,-0.5764458,0.473697,0.009690511
15.4898,-0.5592818,0.4633215,0.008832911
16.19388,-0.5414616,0.4554574,0.008189311
16.89796,-0.5229578,0.4486999,0.007641878
17.60204,-0.5034588,0.4427409,0.00716674
18.30612,-0.4831102,0.4373927,0.006746738
19.0102,-0.4621921,0.4326657,0.006378088
19.71429,-0.4421914,0.4283814,0.006048476
20.41837,-0.4226617,0.4244961,0.005754333
21.12245,-0.403017,0.4209373,0.005491602
21.82653,-0.3854748,0.4179049,0.005271059
22.53061,-0.3667423,0.4147057,0.005043464
23.23469,-0.3484492,0.411812,0.004843447
23.93878,-0.3297808,0.4089171,0.004646302
24.64286,-0.313911,0.4064369,0.004482444
25.34694,-0.2975705,0.4039979,0.004325128
26.05102,-0.2823977,0.4016765,0.004179006
26.7551,-0.2678941,0.3995587,0.004050565
27.45918,-0.2532762,0.3974711,0.00392599
28.16327,-0.2396781,0.3954968,0.00381134
28.86735,-0.2263654,0.393707,0.003710808
29.57143,-0.2130095,0.3919502,0.003613358
30.27551,-0.2002767,0.3902968,0.003523773
30.97959,-0.1881183,0.3888314,0.003446409
31.68367,-0.1760541,0.3874173,0.003372668
32.38776,-0.1644898,0.3860864,0.003304293
33.09184,-0.1531193,0.384951,0.003246979
33.79592,-0.1411976,0.3839092,0.003194929
34.5,-0.1292081,0.3829142,0.003145411
