z,U_0,U_1,U_2
3.634152e-18,1.012712e-16,-4.992433e-17,2.015463e-19
0.7040816,2.28869,-0.952271,0.2118237
1.408163,2.788226,-0.3810118,0.2485667
2.112245,3.157027,0.02750903,0.3159319
2.816327,3.434725,0.3465393,0.4087115
3.520408,3.651213,0.6216168,0.4754116
4.22449,3.826238,0.8435909,0.5092002
4.928571,3.97013,1.024012,0.5236508
5.632653,4.087455,1.180414,0.5151288
6.336735,4.192988,1.312663,0.4988694
7.040816,4.287579,1.4262,0.475788
7.744898,4.373334,1.523689,0.4488206
8.44898,4.45146,1.607312,0.4200231
9.153061,4.523059,1.679196,0.3907462
9.857143,4.588885,1.741077,0.3620029
10.56122,4.649548,1.794418,0.3345371
11.26531,4.705538,1.840559,0.3086921
11.96939,4.757473,1.880799,0.2847033
12.67347,4.805788,1.916107,0.2626416
13.37755,4.851226,1.947523,0.2423387
14.08163,4.893098,1.975075,0.2241801
14.78571,4.928701,1.997511,0.2091785
15.4898,4.969919,2.022528,0.19241
16.19388,5.005015,2.042885,0.1790324
16.89796,5.038061,2.061307,0.1666847
17.60204,5.069367,2.078389,0.1557359
18.30612,5.098987,2.094076,0.1457272
19.0102,5.126912,2.108467,0.1368557
19.71429,5.153521,2.121917,0.1288371
20.41837,5.178735,2.134348,0.1214416
21.12245,5.202519,2.145953,0.1148644
21.82653,5.221306,2.15496,0.1099271
22.53061,5.245788,2.166668,0.1038509
23.23469,5.266693,2.176353,0.09878667
23.93878,5.286305,2.185596,0.0941839
24.64286,5.304373,2.193787,0.09062681
25.34694,5.321717,2.201589,0.08708131
26.05102,5.337741,2.208917,0.08394724
26.7551,5.352828,2.215606,0.08137923
27.45918,5.367314,2.22199,0.07883622
28.16327,5.380394,2.227846,0.07666782
28.86735,5.392688,2.233203,0.07489992
29.57143,5.404368,2.238262,0.0731664
30.27551,5.414729,2.242816,0.07170266
30.97959,5.424406,2.246972,0.07057233
31.68367,5.43333,2.250775,0.06949847
32.38776,5.441161,2.254157,0.06858239
33.09184,5.448423,2.257236,0.06796754
33.79592,5.454611,2.259819,0.06740054
34.5,5.460069,2.26211,0.0668943
