z,p,k,epsilon
0,-5.01865,0.2162475,0.8693724
0.7040816,-5.001977,0.4139937,0.106923
1.408163,-5.077895,0.5330489,0.1045978
2.112245,-5.184869,0.6232192,0.1212898
2.816327,-5.318264,0.7384691,0.1646348
3.520408,-5.452431,1.017265,0.3125532
4.22449,-5.458833,1.616752,0.7932279
4.928571,-5.172423,2.074431,1.354361
5.632653,-4.689558,1.62429,0.8005285
6.336735,-4.231904,1.246172,0.3549082
7.040816,-3.800806,1.058852,0.1886682
7.744898,-3.398539,0.9213141,0.1114902
8.44898,-3.031609,0.8076351,0.06971335
9.153061,-2.702614,0.7158325,0.04597022
9.857143,-2.410793,0.64376,0.03195557
10.56122,-2.15439,0.5884452,0.02348206
11.26531,-1.930378,0.5465434,0.01820391
11.96939,-1.734468,0.5149801,0.01479652
12.67347,-1.562844,0.4912512,0.01250879
13.37755,-1.411656,0.4733354,0.0109037
14.08163,-1.278819,0.4599163,0.009745414
14.78571,-1.16566,0.4500192,0.008897933
15.4898,-1.058281,0.4412967,0.008143339
16.19388,-0.9665494,0.4348681,0.007572109
16.89796,-0.8849873,0.4295378,0.007088255
17.60204,-0.8119828,0.4250741,0.006673355
18.30612,-0.7457891,0.42125,0.006312546
19.0102,-0.6882675,0.4179203,0.005996207
19.71429,-0.6360812,0.4149658,0.005715371
20.41837,-0.5883639,0.4122578,0.005460561
21.12245,-0.5440318,0.4097669,0.005230316
21.82653,-0.5050453,0.4074873,0.005024677
22.53061,-0.4728897,0.4053013,0.004834906
23.23469,-0.4409322,0.4032069,0.004657935
23.93878,-0.4086372,0.4011312,0.004484239
24.64286,-0.3832438,0.3992687,0.004339231
25.34694,-0.3582309,0.3974208,0.004197739
26.05102,-0.3342595,0.3956301,0.004063336
26.7551,-0.3143386,0.3939819,0.003948434
27.45918,-0.2945776,0.392341,0.003834999
28.16327,-0.2757323,0.3907609,0.003728178
28.86735,-0.2591808,0.3893313,0.00363764
29.57143,-0.2426752,0.387909,0.00354807
30.27551,-0.2265631,0.3865465,0.003463717
30.97959,-0.211821,0.3853606,0.003393978
31.68367,-0.1971478,0.3841925,0.003325777
32.38776,-0.1825796,0.3830692,0.003260711
33.09184,-0.1680306,0.3821509,0.003209372
33.79592,-0.1534616,0.3812799,0.003161117
34.5,-0.1387843,0.3804184,0.003113414
