z,p,k,epsilon
3.63404e-18,-2.517411,0.01893992,0.02252963
0.7040816,-2.513963,0.06178058,0.005658716
1.408163,-2.515006,0.09132981,0.007601132
2.112245,-2.508505,0.1220391,0.01027375
2.816327,-2.495655,0.1559614,0.01367133
3.520408,-2.479378,0.1888059,0.01758156
4.22449,-2.466067,0.2159682,0.02203005
4.928571,-2.459076,0.2315174,0.02721826
5.632653,-2.462271,0.2356968,0.03613984
6.336735,-2.463719,0.2718373,0.1081644
7.040816,-2.303463,0.9216413,1.27838
7.744898,-2.08196,0.7735358,0.1830859
8.44898,-1.911653,0.7534677,0.09642755
9.153061,-1.760561,0.7025474,0.06064058
9.857143,-1.620266,0.648963,0.0414027
10.56122,-1.494172,0.602265,0.02989477
11.26531,-1.380816,0.5639953,0.02268327
11.96939,-1.278503,0.5330001,0.01793142
12.67347,-1.186003,0.5080591,0.01470187
13.37755,-1.1014,0.4878974,0.01242898
14.08163,-1.025804,0.4719092,0.01080594
14.78571,-0.9640718,0.4602623,0.009713022
15.4898,-0.8905074,0.4481981,0.008642577
16.19388,-0.831201,0.4395213,0.007901413
16.89796,-0.7765193,0.4324853,0.0073132
17.60204,-0.7260804,0.4267465,0.006833594
18.30612,-0.6794514,0.4218265,0.006421477
19.0102,-0.6367401,0.4176647,0.006068897
19.71429,-0.5973107,0.4139949,0.005757373
20.41837,-0.5608065,0.4108092,0.005486059
21.12245,-0.5265111,0.4079904,0.005246149
21.82653,-0.4983766,0.4056309,0.005047295
22.53061,-0.4661316,0.4029866,0.004827732
23.23469,-0.4396634,0.4007543,0.004646252
23.93878,-0.4128865,0.3986293,0.004476206
24.64286,-0.3905661,0.396667,0.004325278
25.34694,-0.369127,0.3947729,0.004182268
26.05102,-0.3479254,0.3929741,0.004050361
26.7551,-0.3305595,0.3912902,0.00393186
27.45918,-0.313863,0.3896506,0.003818259
28.16327,-0.2977522,0.3880996,0.003714473
28.86735,-0.2844738,0.3866574,0.003621329
29.57143,-0.2716245,0.3852593,0.003532186
30.27551,-0.2588948,0.3839486,0.003451055
30.97959,-0.2479772,0.3827518,0.00337905
31.68367,-0.2373597,0.3816169,0.00331148
32.38776,-0.2264896,0.3805617,0.003249717
33.09184,-0.2144078,0.3796238,0.003196118
33.79592,-0.2002056,0.3787864,0.003148504
34.5,-0.1842701,0.3780031,0.003104158
