z,p,k,epsilon
3.634075e-18,-4.104528,0.4254831,2.399093
0.7040816,-4.161692,0.6786359,0.1774186
1.408163,-4.223729,0.8594124,0.1970485
2.112245,-4.253643,0.9929858,0.2553564
2.816327,-4.23201,1.120351,0.3461645
3.520408,-4.192199,1.249591,0.4288402
4.22449,-4.138081,1.407386,0.5231444
4.928571,-3.99724,1.513363,0.5967342
5.632653,-3.768535,1.433407,0.5321265
6.336735,-3.483985,1.240907,0.3722096
7.040816,-3.186804,1.065183,0.2343562
7.744898,-2.902458,0.9352778,0.1480328
8.44898,-2.639754,0.8325528,0.09609902
9.153061,-2.400674,0.7465963,0.06392193
9.857143,-2.183849,0.6750666,0.04366153
10.56122,-1.988235,0.6171026,0.0309267
11.26531,-1.812645,0.5711307,0.02288354
11.96939,-1.655215,0.5350673,0.01772232
12.67347,-1.514223,0.5069738,0.01433591
13.37755,-1.387703,0.4850903,0.01203899
14.08163,-1.275078,0.4682884,0.01045318
14.78571,-1.179574,0.4557464,0.009345986
15.4898,-1.079557,0.4446642,0.008404365
16.19388,-0.9958357,0.4366145,0.007729539
16.89796,-0.9197719,0.4301438,0.007182398
17.60204,-0.8508727,0.4248033,0.006724356
18.30612,-0.7876111,0.4203735,0.006337147
19.0102,-0.7315098,0.4166302,0.006004237
19.71429,-0.6801748,0.4134231,0.005713985
20.41837,-0.6330979,0.4105582,0.005453476
21.12245,-0.5901493,0.4079687,0.005219525
21.82653,-0.5522435,0.4056385,0.005011795
22.53061,-0.5158362,0.4034165,0.004818653
23.23469,-0.4829824,0.4013247,0.004641164
23.93878,-0.4506108,0.3992878,0.004469868
24.64286,-0.4244208,0.3974497,0.004325181
25.34694,-0.39843,0.3956348,0.004184146
26.05102,-0.3737256,0.3938747,0.004050205
26.7551,-0.3535841,0.3922641,0.003935958
27.45918,-0.3335488,0.3906652,0.00382325
28.16327,-0.3147127,0.3891195,0.003717029
28.86735,-0.2988158,0.3877279,0.003627175
29.57143,-0.2829467,0.3863468,0.003538341
30.27551,-0.2675182,0.3850178,0.003454582
30.97959,-0.2536428,0.3838647,0.003385435
31.68367,-0.2397652,0.3827331,0.003317886
32.38776,-0.2258864,0.3816418,0.00325338
33.09184,-0.2097703,0.3807491,0.003202507
33.79592,-0.1924468,0.3799087,0.003154797
34.5,-0.1750212,0.3790763,0.003107609
