z,p,k,epsilon
0,-0.4456819,0.8154323,6.366196
0.7040816,-0.4000773,0.8313836,0.3377987
1.408163,-0.5275741,0.9916742,0.2651976
2.112245,-0.693415,1.033169,0.2225408
2.816327,-0.8222936,1.017642,0.1810487
3.520408,-0.9191579,0.9651761,0.1402186
4.22449,-1.08324,0.9042423,0.1072458
4.928571,-1.142365,0.8304487,0.07965308
5.632653,-1.202607,0.7614319,0.05957437
6.336735,-1.22173,0.7009916,0.04550524
7.040816,-1.210614,0.6497961,0.03562624
7.744898,-1.177534,0.6069833,0.02856835
8.44898,-1.129836,0.5716565,0.02345104
9.153061,-1.073295,0.5426911,0.01966966
9.857143,-1.01226,0.5193707,0.0168501
10.56122,-0.9500631,0.5006684,0.01470645
11.26531,-0.8884287,0.4855466,0.01303457
11.96939,-0.8285218,0.47327,0.01170658
12.67347,-0.7716019,0.4632596,0.01063273
13.37755,-0.7178018,0.4549481,0.009743322
14.08163,-0.6687568,0.4480972,0.00900817
14.78571,-0.6247389,0.4423835,0.008394545
15.4898,-0.5794352,0.4373576,0.007852471
16.19388,-0.5392406,0.4328883,0.007373335
16.89796,-0.5028192,0.4290387,0.006959394
17.60204,-0.469359,0.425539,0.006588982
18.30612,-0.4378051,0.4223717,0.006256029
19.0102,-0.4093653,0.4195357,0.005963997
19.71429,-0.3833112,0.4168573,0.005696382
20.41837,-0.3587992,0.4143558,0.005451708
21.12245,-0.3357646,0.4119802,0.005226582
21.82653,-0.31685,0.4100413,0.005049416
22.53061,-0.2980487,0.4079379,0.004868713
23.23469,-0.2778353,0.4057047,0.004678935
23.93878,-0.2584736,0.4035038,0.004493103
24.64286,-0.243115,0.4016743,0.004352269
25.34694,-0.2284772,0.3998167,0.00421153
26.05102,-0.2145495,0.3979905,0.004075553
26.7551,-0.2016187,0.3963472,0.003962684
27.45918,-0.1893016,0.3946779,0.003849182
28.16327,-0.1774545,0.3930551,0.00374086
28.86735,-0.1660271,0.3916185,0.00365132
29.57143,-0.1551403,0.3901623,0.003561342
30.27551,-0.1445457,0.3887438,0.003474745
30.97959,-0.1341031,0.3875554,0.003406315
31.68367,-0.1241273,0.3863538,0.003337609
32.38776,-0.1143939,0.3851628,0.003269831
33.09184,-0.1044926,0.3842517,0.003220146
33.79592,-0.09492882,0.3833517,0.003171418
34.5,-0.08555595,0.382448,0.003122615
