z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.589873,0.1429629,0.05899014
1.408163,3.065607,0.3385043,0.09802627
2.112245,3.390532,0.5387719,0.1530469
2.816327,3.63072,0.7287651,0.2285838
3.520408,3.817007,0.927599,0.3155875
4.22449,3.969744,1.133673,0.3714503
4.928571,4.099706,1.3123,0.3893844
5.632653,4.2132,1.456904,0.3807143
6.336735,4.312421,1.572126,0.3642595
7.040816,4.400256,1.666043,0.3425926
7.744898,4.478694,1.743568,0.3184149
8.44898,4.549399,1.808117,0.2932481
9.153061,4.613594,1.862074,0.2682137
9.857143,4.672287,1.907324,0.2440847
10.56122,4.726204,1.945345,0.2214486
11.26531,4.775996,1.977434,0.2005654
11.96939,4.822226,2.004793,0.181599
12.67347,4.8653,2.028318,0.1645729
13.37755,4.905877,2.048891,0.1493211
14.08163,4.943279,2.066666,0.1360708
14.78571,4.975182,2.081008,0.1254657
15.4898,5.012196,2.097044,0.1138139
16.19388,5.043709,2.110142,0.104896
16.89796,5.073448,2.121846,0.09707656
17.60204,5.101586,2.133028,0.09022867
18.30612,5.128282,2.143382,0.0841128
19.0102,5.153516,2.153021,0.07897454
19.71429,5.177519,2.162158,0.07441109
20.41837,5.200286,2.170591,0.07044935
21.12245,5.221787,2.178679,0.06685232
21.82653,5.238817,2.185036,0.0642442
22.53061,5.261024,2.193498,0.0610869
23.23469,5.279902,2.200318,0.05879715
23.93878,5.297616,2.206985,0.05641729
24.64286,5.314215,2.213287,0.05483652
25.34694,5.32983,2.218982,0.05337861
26.05102,5.344312,2.224491,0.05186664
26.7551,5.358136,2.229711,0.05085709
27.45918,5.371168,2.234499,0.04989731
28.16327,5.383013,2.238984,0.04892338
28.86735,5.394264,2.243197,0.04830267
29.57143,5.404765,2.247023,0.04772812
30.27551,5.414127,2.250503,0.04713986
30.97959,5.422973,2.253761,0.04681139
31.68367,5.430991,2.256608,0.04652338
32.38776,5.438053,2.259162,0.0461672
33.09184,5.444676,2.261538,0.04603119
33.79592,5.450272,2.263412,0.04592796
34.5,5.455195,2.265083,0.04576676
