z,U_0,U_1,U_2
3.634058e-18,8.360184e-17,-4.610181e-18,1.001298e-19
0.7040816,2.396864,0.007092826,0.05601738
1.408163,2.909052,0.2169331,0.09819482
2.112245,3.261222,0.4314266,0.1641993
2.816327,3.519435,0.6374321,0.2566214
3.520408,3.723017,0.8548715,0.3579677
4.22449,3.894606,1.078108,0.420737
4.928571,4.039509,1.265256,0.4379691
5.632653,4.169806,1.421549,0.4282939
6.336735,4.280025,1.542664,0.4085491
7.040816,4.376394,1.64102,0.3834774
7.744898,4.461445,1.722,0.3559747
8.44898,4.537215,1.789232,0.3277023
9.153061,4.60536,1.845303,0.2996394
9.857143,4.667045,1.892164,0.2727752
10.56122,4.723198,1.931434,0.2477025
11.26531,4.774604,1.964502,0.2247099
11.96939,4.821984,1.992678,0.203904
12.67347,4.865842,2.016973,0.1853077
13.37755,4.906959,2.038245,0.1686284
14.08163,4.944673,2.056711,0.1541246
14.78571,4.976434,2.071573,0.142584
15.4898,5.013838,2.088284,0.1296838
16.19388,5.045476,2.101956,0.119776
16.89796,5.07519,2.114532,0.1110999
17.60204,5.103199,2.126161,0.1033512
18.30612,5.129922,2.136987,0.09653069
19.0102,5.155013,2.147055,0.09059786
19.71429,5.179036,2.156655,0.08533879
20.41837,5.201775,2.165694,0.08066388
21.12245,5.223144,2.174091,0.07650474
21.82653,5.241868,2.181404,0.07319175
22.53061,5.26228,2.189501,0.06985038
23.23469,5.280588,2.196643,0.06694421
23.93878,5.298971,2.203806,0.06412602
24.64286,5.315192,2.210145,0.06222372
25.34694,5.330824,2.216245,0.06022773
26.05102,5.345682,2.222096,0.0584075
26.7551,5.359143,2.227331,0.05712021
27.45918,5.372207,2.232417,0.05576501
28.16327,5.384433,2.237203,0.05456261
28.86735,5.395316,2.241391,0.05374077
29.57143,5.405848,2.245448,0.05287338
30.27551,5.415595,2.249202,0.05211093
30.97959,5.424065,2.2524,0.05165008
31.68367,5.432099,2.255432,0.05115287
32.38776,5.439541,2.258231,0.05068267
33.09184,5.445774,2.260506,0.05047621
33.79592,5.451358,2.262521,0.05023721
34.5,5.456651,2.264418,0.05000346
