z,p,k,epsilon
0,-0.2520514,0.3857789,2.071084
0.7040816,-0.2461843,0.5101353,0.1826727
1.408163,-0.2509204,0.5840458,0.1467358
2.112245,-0.2405604,0.6155354,0.1220663
2.816327,-0.2326551,0.633228,0.1024913
3.520408,-0.2695726,0.638516,0.08519875
4.22449,-0.3509215,0.6252375,0.06759974
4.928571,-0.4495451,0.6040468,0.05316248
5.632653,-0.517094,0.5813709,0.04175577
6.336735,-0.5739769,0.5617851,0.0338179
7.040816,-0.6170692,0.5444282,0.02803979
7.744898,-0.6482482,0.5289302,0.02372279
8.44898,-0.6682639,0.5149977,0.02041395
9.153061,-0.6779532,0.5024619,0.01782073
9.857143,-0.6785532,0.4911542,0.01574053
10.56122,-0.6714183,0.4809957,0.01404777
11.26531,-0.6580724,0.4719256,0.01265439
11.96939,-0.6400932,0.4638903,0.01149696
12.67347,-0.6186941,0.4567914,0.01052609
13.37755,-0.5949167,0.4505126,0.009701596
14.08163,-0.5699101,0.4450046,0.009002372
14.78571,-0.5457088,0.4403274,0.008425544
15.4898,-0.5169986,0.4356285,0.007860971
16.19388,-0.4908691,0.4316796,0.007397416
16.89796,-0.4657075,0.4280754,0.006984963
17.60204,-0.4411355,0.4247602,0.006615139
18.30612,-0.4167668,0.4216696,0.006282356
19.0102,-0.3938845,0.4188235,0.00598404
19.71429,-0.372319,0.4161594,0.005714318
20.41837,-0.3519404,0.4136331,0.005466899
21.12245,-0.3325613,0.4112367,0.005240946
21.82653,-0.3143508,0.4089971,0.005037732
22.53061,-0.2957471,0.40681,0.00484917
23.23469,-0.2783452,0.4047029,0.004672782
23.93878,-0.2615965,0.4025947,0.004499342
24.64286,-0.2470126,0.4006913,0.004353921
25.34694,-0.2320423,0.3988003,0.004211942
26.05102,-0.2183315,0.3969508,0.004076766
26.7551,-0.2055124,0.3952497,0.003961075
27.45918,-0.1925397,0.393558,0.003846889
28.16327,-0.1806382,0.3919153,0.0037391
28.86735,-0.1691624,0.3904363,0.003647792
29.57143,-0.1575957,0.3889672,0.003557504
30.27551,-0.1467883,0.3875484,0.003472257
30.97959,-0.1363366,0.3863191,0.003401832
31.68367,-0.1257585,0.3851116,0.003333026
32.38776,-0.1156022,0.3839422,0.003267248
33.09184,-0.1058568,0.3829859,0.003215296
33.79592,-0.0958562,0.3820836,0.003166555
34.5,-0.08598413,0.381189,0.003118337
