z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.3507043,2.121076,-0.04050848
1.408163,0.3533989,2.124184,-0.09154791
2.112245,0.8582665,2.146131,-0.04346214
2.816327,1.197266,2.209519,0.1373079
3.520408,1.508406,2.297103,0.4537608
4.22449,1.930681,2.390919,0.840776
4.928571,2.513866,2.435361,1.157181
5.632653,3.147442,2.389246,1.272186
6.336735,3.662621,2.288193,1.206878
7.040816,4.02063,2.194387,1.062558
7.744898,4.267104,2.125541,0.9005923
8.44898,4.43218,2.086281,0.754542
9.153061,4.547209,2.067307,0.6320068
9.857143,4.632474,2.060659,0.5329764
10.56122,4.700058,2.061309,0.4542665
11.26531,4.756765,2.066109,0.3917196
11.96939,4.806255,2.073021,0.341188
12.67347,4.850915,2.081125,0.3000816
13.37755,4.892219,2.089911,0.266074
14.08163,4.930189,2.098856,0.2380727
14.78571,4.963123,2.107251,0.2161441
15.4898,4.999425,2.117017,0.194091
16.19388,5.031214,2.126017,0.1770923
16.89796,5.061876,2.134886,0.1623333
17.60204,5.090431,2.143476,0.1496056
18.30612,5.118068,2.151964,0.1382562
19.0102,5.144092,2.160154,0.1285858
19.71429,5.168722,2.168037,0.1201056
20.41837,5.192496,2.175717,0.1124379
21.12245,5.214875,2.183054,0.1056754
21.82653,5.232609,2.188969,0.1006967
22.53061,5.255331,2.196625,0.09470074
23.23469,5.275903,2.203523,0.08962158
23.93878,5.294262,2.209666,0.08521322
24.64286,5.311398,2.215603,0.0819583
25.34694,5.328037,2.221309,0.07866407
26.05102,5.343539,2.226664,0.07562646
26.7551,5.357896,2.231666,0.07334592
27.45918,5.371846,2.23651,0.07102043
28.16327,5.38458,2.240941,0.06895251
28.86735,5.396255,2.245017,0.06741289
29.57143,5.407511,2.248932,0.06585488
30.27551,5.417655,2.252454,0.06447091
30.97959,5.42678,2.255628,0.06351006
31.68367,5.435362,2.258585,0.06255717
32.38776,5.443096,2.261244,0.06164932
33.09184,5.449829,2.263563,0.0611187
33.79592,5.455765,2.26556,0.06061736
34.5,5.461222,2.267405,0.0601083
