z,U_0,U_1,U_2
3.634075e-18,-7.733805e-17,-3.638341e-17,8.045256e-20
0.7040816,-1.161852,-0.5777309,-0.02938563
1.408163,-0.9790551,-0.3913989,-0.08844724
2.112245,-0.6758005,-0.1220604,-0.180074
2.816327,-0.1641588,0.1868973,-0.3060177
3.520408,0.5724714,0.4518353,-0.4396831
4.22449,1.394227,0.6260409,-0.5334636
4.928571,2.270227,0.7817732,-0.5862117
5.632653,3.203152,1.028201,-0.5944128
6.336735,3.885762,1.284932,-0.5667019
7.040816,4.308196,1.487478,-0.5184506
7.744898,4.546862,1.628721,-0.460802
8.44898,4.685787,1.732279,-0.4016447
9.153061,4.774092,1.813238,-0.3447579
9.857143,4.836142,1.878091,-0.2921853
10.56122,4.883652,1.930162,-0.2451114
11.26531,4.922656,1.972098,-0.2039369
11.96939,4.956238,2.006387,-0.1683162
12.67347,4.986233,2.034705,-0.1377844
13.37755,5.01387,2.058463,-0.1116991
14.08163,5.039608,2.078481,-0.08967184
14.78571,5.06295,2.094761,-0.07201222
15.4898,5.088024,2.110615,-0.05523421
16.19388,5.110936,2.123856,-0.04244378
16.89796,5.132976,2.135727,-0.0318073
17.60204,5.154451,2.146486,-0.02256182
18.30612,5.175297,2.156311,-0.01462356
19.0102,5.195519,2.165209,-0.008129437
19.71429,5.215034,2.173674,-0.002620382
20.41837,5.233871,2.181634,0.002025388
21.12245,5.25201,2.189043,0.006203058
21.82653,5.269177,2.195898,0.009692865
22.53061,5.286186,2.202712,0.01251694
23.23469,5.302282,2.208933,0.01519641
23.93878,5.317996,2.21505,0.01767215
24.64286,5.332365,2.220584,0.01939255
25.34694,5.34644,2.225915,0.02118717
26.05102,5.360012,2.231111,0.02274453
26.7551,5.372175,2.235708,0.02401713
27.45918,5.384188,2.24022,0.02530348
28.16327,5.395644,2.244563,0.02636221
28.86735,5.405615,2.248306,0.02723605
29.57143,5.415471,2.251991,0.02812039
30.27551,5.424793,2.255496,0.02888595
30.97959,5.432609,2.258424,0.02943032
31.68367,5.440237,2.261267,0.02997127
32.38776,5.447506,2.26398,0.03044504
33.09184,5.45323,2.266125,0.03087884
33.79592,5.458565,2.268108,0.0314081
34.5,5.46383,2.270064,0.03193085
