z,p,k,epsilon
0,2.302125,0.4207368,2.359496
0.7040816,2.349126,0.593517,0.1905109
1.408163,2.340875,0.6617125,0.1486464
2.112245,2.272812,0.6513504,0.1072268
2.816327,2.176441,0.6363452,0.08009908
3.520408,2.017863,0.6237003,0.06253837
4.22449,1.80299,0.6105547,0.0505559
4.928571,1.587918,0.5915658,0.04105966
5.632653,1.354742,0.5702582,0.03377229
6.336735,1.145659,0.5503485,0.02825328
7.040816,0.9612506,0.5327778,0.02404163
7.744898,0.8004664,0.517468,0.02077013
8.44898,0.661272,0.504195,0.01818734
9.153061,0.5412536,0.4926227,0.01611076
9.857143,0.4389564,0.4826317,0.01442692
10.56122,0.35234,0.4739846,0.01304305
11.26531,0.2794802,0.4664333,0.01188771
11.96939,0.2184162,0.4598079,0.01091246
12.67347,0.1673352,0.4539883,0.01008105
13.37755,0.1244496,0.4487963,0.009360373
14.08163,0.08899463,0.4442304,0.008741916
14.78571,0.05981475,0.4401919,0.008209419
15.4898,0.03599889,0.4363481,0.007717651
16.19388,0.01623887,0.4329116,0.007289244
16.89796,-0.0002646927,0.4297641,0.00690577
17.60204,-0.01356055,0.4267877,0.006557418
18.30612,-0.02482914,0.4240151,0.006240749
19.0102,-0.03335275,0.4214488,0.005959753
19.71429,-0.04003142,0.4189643,0.005699985
20.41837,-0.04565606,0.416613,0.005461187
21.12245,-0.04987179,0.4143506,0.005240248
21.82653,-0.05265113,0.4124811,0.005065573
22.53061,-0.05461751,0.4104176,0.004886414
23.23469,-0.05680332,0.4082189,0.004698092
23.93878,-0.05885266,0.4060502,0.004513622
24.64286,-0.05810134,0.4041757,0.004371806
25.34694,-0.05744975,0.4023142,0.004231148
26.05102,-0.05734099,0.4004999,0.004095605
26.7551,-0.0553109,0.3988011,0.003981476
27.45918,-0.05364128,0.3971113,0.003867568
28.16327,-0.05229635,0.3954704,0.003758902
28.86735,-0.04962418,0.3939747,0.003668109
29.57143,-0.04723726,0.3924842,0.003577429
30.27551,-0.0452179,0.3910347,0.003490203
30.97959,-0.04205622,0.3897885,0.003420617
31.68367,-0.03906028,0.3885442,0.00335107
32.38776,-0.03641347,0.3873171,0.003282578
33.09184,-0.03321726,0.386354,0.00323193
33.79592,-0.0298995,0.3854091,0.003182379
34.5,-0.02707816,0.3844668,0.003132868
