z,p,k,epsilon
0,3.889465,0.6308887,4.331378
0.7040816,3.718695,0.8761736,0.2743063
1.408163,3.619394,1.018162,0.2347435
2.112245,3.794479,1.133415,0.2277441
2.816327,4.119944,1.2881,0.2422821
3.520408,4.457715,1.484403,0.2737472
4.22449,4.592325,1.687727,0.3103474
4.928571,4.214875,1.873015,0.3487136
5.632653,3.116088,1.923097,0.3434884
6.336735,1.499328,1.753758,0.2673219
7.040816,0.1818136,1.419093,0.1617101
7.744898,-0.533353,1.108795,0.09056426
8.44898,-0.7367221,0.8690613,0.0509905
9.153061,-0.7530005,0.7188449,0.03247783
9.857143,-0.7289447,0.6261388,0.02327556
10.56122,-0.6844742,0.5673843,0.01816803
11.26531,-0.6360218,0.5290522,0.01504333
11.96939,-0.589012,0.5028398,0.01294318
12.67347,-0.5455676,0.4841999,0.01143548
13.37755,-0.505754,0.4703545,0.01028834
14.08163,-0.4706049,0.4598972,0.009397179
14.78571,-0.4420099,0.4524808,0.008747651
15.4898,-0.4084809,0.4447085,0.008051448
16.19388,-0.3814787,0.4390422,0.007528902
16.89796,-0.3567863,0.434248,0.007082274
17.60204,-0.3348631,0.4300938,0.006694149
18.30612,-0.3144154,0.4263521,0.006345661
19.0102,-0.2956552,0.423034,0.006036151
19.71429,-0.2782539,0.4199702,0.005754408
20.41837,-0.2616492,0.4171648,0.005501691
21.12245,-0.245974,0.4145638,0.005273481
21.82653,-0.2329493,0.4123464,0.005082434
22.53061,-0.2186993,0.4098276,0.004873261
23.23469,-0.2080466,0.4076195,0.004695253
23.93878,-0.1943676,0.4053885,0.004521542
24.64286,-0.1826877,0.4033926,0.004371076
25.34694,-0.1733678,0.4014365,0.004228016
26.05102,-0.162587,0.3995396,0.004095141
26.7551,-0.152819,0.3977682,0.00397537
27.45918,-0.1444722,0.3960287,0.003860282
28.16327,-0.1349146,0.3943618,0.003754637
28.86735,-0.126174,0.3928145,0.003659604
29.57143,-0.1184945,0.3913034,0.003568468
30.27551,-0.1098793,0.3898754,0.003485305
30.97959,-0.101698,0.3885739,0.003411342
31.68367,-0.094496,0.3873272,0.003341731
32.38776,-0.08666946,0.3861606,0.003278022
33.09184,-0.07876066,0.3851287,0.003222663
33.79592,-0.07188543,0.3841916,0.00317324
34.5,-0.06466232,0.3833115,0.003127196
