z,p,k,epsilon
3.642982e-18,-4.820047,0.3682669,1.93015
0.7040816,-4.829302,0.5495476,0.1408819
1.408163,-4.888046,0.6981298,0.1465961
2.112245,-4.95894,0.8103524,0.1816541
2.816327,-5.022878,0.9461687,0.2552315
3.520408,-5.067181,1.185582,0.3983579
4.22449,-5.038835,1.538605,0.64752
4.928571,-4.839212,1.795007,0.8866834
5.632653,-4.4719,1.618123,0.7305548
6.336735,-4.060484,1.296904,0.4198383
7.040816,-3.659569,1.084694,0.2349597
7.744898,-3.28875,0.9438931,0.1401874
8.44898,-2.953276,0.8325392,0.08772012
9.153061,-2.652871,0.7405378,0.05711754
9.857143,-2.385024,0.6658311,0.03873014
10.56122,-2.147547,0.6069976,0.02759134
11.26531,-1.937958,0.5616156,0.02072951
11.96939,-1.752901,0.5267786,0.01634866
12.67347,-1.589206,0.5000842,0.01345532
13.37755,-1.443359,0.4796236,0.01147678
14.08163,-1.316028,0.4641678,0.01008911
14.78571,-1.203179,0.4523457,0.009074713
15.4898,-1.099592,0.4430588,0.008289292
16.19388,-1.008121,0.4357479,0.007659689
16.89796,-0.9255645,0.4297557,0.007139523
17.60204,-0.8523218,0.4248817,0.006703726
18.30612,-0.7846352,0.4206857,0.006323541
19.0102,-0.7256271,0.4172322,0.006004673
19.71429,-0.6724509,0.4141763,0.005719229
20.41837,-0.6232835,0.4113807,0.005460604
21.12245,-0.579915,0.4089126,0.005232998
21.82653,-0.5462811,0.4069552,0.005056373
22.53061,-0.5063199,0.4045384,0.004845284
23.23469,-0.4688311,0.4022439,0.004649453
23.93878,-0.4358851,0.4002017,0.00447736
24.64286,-0.4094592,0.3983619,0.004333238
25.34694,-0.3833025,0.3965326,0.00419196
26.05102,-0.3584878,0.3947506,0.004057026
26.7551,-0.3379815,0.3931322,0.003943118
27.45918,-0.3175637,0.3915106,0.003829984
28.16327,-0.2983052,0.3899399,0.003722785
28.86735,-0.2816775,0.3885407,0.003633215
29.57143,-0.2649043,0.3871368,0.003543953
30.27551,-0.2486314,0.3857817,0.003459269
30.97959,-0.2338669,0.3846237,0.003390418
31.68367,-0.218963,0.383473,0.003322517
32.38776,-0.2041429,0.3823544,0.003257121
33.09184,-0.1881872,0.3814603,0.003206584
33.79592,-0.1719256,0.3806059,0.00315862
34.5,-0.1562713,0.3797452,0.003110555
