z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.4272963,0.2497912,0.3340439
1.408163,-0.6876557,0.238538,0.4382258
2.112245,-0.657052,0.2805931,0.5446593
2.816327,-0.482558,0.2976056,0.6630008
3.520408,0.04154489,0.2642127,0.7033565
4.22449,1.488818,0.587981,0.6127639
4.928571,3.405281,1.505949,0.5675997
5.632653,4.199427,1.826593,0.4974191
6.336735,4.482557,1.870838,0.4238646
7.040816,4.63755,1.890781,0.3623027
7.744898,4.733858,1.913247,0.3094113
8.44898,4.798033,1.938542,0.2645035
9.153061,4.843828,1.964779,0.2273178
9.857143,4.879083,1.990038,0.1970969
10.56122,4.908384,2.01339,0.1728648
11.26531,4.934472,2.034403,0.1533954
11.96939,4.958952,2.05316,0.1376544
12.67347,4.9827,2.06985,0.1248284
13.37755,5.006283,2.08487,0.1142136
14.08163,5.029268,2.09816,0.1055191
14.78571,5.049763,2.109019,0.0988871
15.4898,5.074988,2.121442,0.09169275
16.19388,5.097752,2.131859,0.0862674
16.89796,5.120188,2.141434,0.08136612
17.60204,5.14193,2.150452,0.0773333
18.30612,5.163378,2.159094,0.07355214
19.0102,5.184244,2.167121,0.07032775
19.71429,5.204618,2.174946,0.06744951
20.41837,5.224325,2.182351,0.06474762
21.12245,5.243106,2.189302,0.06240114
21.82653,5.259829,2.195505,0.06046494
22.53061,5.279102,2.202522,0.05815263
23.23469,5.295758,2.208613,0.05658841
23.93878,5.311974,2.214425,0.05498744
24.64286,5.327212,2.220025,0.05375258
25.34694,5.341837,2.225319,0.05263903
26.05102,5.355969,2.230322,0.05140827
26.7551,5.368835,2.234996,0.05059907
27.45918,5.381284,2.239474,0.04983877
28.16327,5.393095,2.243646,0.04899146
28.86735,5.403605,2.247437,0.04846639
29.57143,5.413744,2.251062,0.04797994
30.27551,5.423222,2.254388,0.04745785
30.97959,5.431444,2.257334,0.0471606
31.68367,5.43922,2.26009,0.04688429
32.38776,5.446481,2.26261,0.04655835
33.09184,5.452542,2.264769,0.04641019
33.79592,5.457946,2.266664,0.04629946
34.5,5.463096,2.268451,0.04616779
