z,U_0,U_1,U_2
0,0,0,0
0.7040816,-1.225921,-0.1856359,0.1712837
1.408163,-1.191099,-0.09346442,0.2807757
2.112245,-1.070139,0.03520711,0.3641313
2.816327,-0.8418808,0.1364134,0.4372864
3.520408,-0.3424992,0.1541352,0.4445684
4.22449,0.6901736,0.1929656,0.3374834
4.928571,2.282652,0.5572199,0.2065112
5.632653,3.791528,1.237768,0.1490554
6.336735,4.384667,1.56089,0.1069544
7.040816,4.626829,1.685082,0.07571332
7.744898,4.753532,1.760492,0.05408371
8.44898,4.829197,1.822644,0.04028858
9.153061,4.878553,1.876676,0.03267767
9.857143,4.914081,1.92346,0.02976218
10.56122,4.942173,1.963296,0.02983464
11.26531,4.966365,1.996891,0.03150419
11.96939,4.988488,2.025202,0.03386583
12.67347,5.009609,2.049117,0.03641658
13.37755,5.030377,2.069491,0.03876448
14.08163,5.050921,2.086822,0.04066609
14.78571,5.070454,2.10117,0.04228798
15.4898,5.092269,2.11534,0.04346384
16.19388,5.113075,2.12733,0.04420447
16.89796,5.133671,2.138268,0.0450206
17.60204,5.15406,2.148272,0.04530414
18.30612,5.174159,2.157461,0.04537432
19.0102,5.193897,2.166074,0.04521454
19.71429,5.213159,2.174205,0.04506937
20.41837,5.231861,2.181914,0.04496363
21.12245,5.249944,2.189158,0.04471045
21.82653,5.267128,2.195839,0.04434675
22.53061,5.284027,2.202382,0.0441109
23.23469,5.300255,2.208527,0.04357438
23.93878,5.316285,2.214635,0.04333364
24.64286,5.330848,2.220139,0.04308426
25.34694,5.345145,2.225446,0.04266193
26.05102,5.358906,2.230589,0.04249318
26.7551,5.371243,2.235155,0.04230601
27.45918,5.383449,2.239634,0.04202557
28.16327,5.395045,2.243922,0.04192279
28.86735,5.405112,2.247606,0.04180899
29.57143,5.415075,2.25123,0.04164367
30.27551,5.424468,2.254663,0.0416118
30.97959,5.432303,2.25751,0.04158496
31.68367,5.439956,2.260267,0.04150963
32.38776,5.447237,2.262891,0.0414773
33.09184,5.452949,2.264963,0.04152491
33.79592,5.458278,2.266866,0.04154924
34.5,5.463541,2.268746,0.04158631
