z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.6849234,3.384702,0.1317866
1.408163,1.112159,3.499392,0.1992472
2.112245,1.487079,3.558339,0.2969037
2.816327,1.836561,3.606931,0.427999
3.520408,2.17906,3.622637,0.5389915
4.22449,2.491851,3.620563,0.5975073
4.928571,2.759434,3.614658,0.6078972
5.632653,2.977647,3.612779,0.5821232
6.336735,3.150155,3.617996,0.5341654
7.040816,3.284217,3.630506,0.4766475
7.744898,3.387832,3.64905,0.4182219
8.44898,3.468301,3.671796,0.3639491
9.153061,3.53183,3.696952,0.3162492
9.857143,3.583232,3.72307,0.2757712
10.56122,3.626153,3.749162,0.2422432
11.26531,3.663364,3.774578,0.2147602
11.96939,3.696627,3.798961,0.1921542
12.67347,3.727026,3.822242,0.1735084
13.37755,3.755439,3.844557,0.1579402
14.08163,3.781801,3.865547,0.1450544
14.78571,3.805158,3.884184,0.1347922
15.4898,3.830567,3.904518,0.1248638
16.19388,3.853893,3.92312,0.1165754
16.89796,3.875696,3.940813,0.1097855
17.60204,3.896945,3.957703,0.1033847
18.30612,3.917288,3.974073,0.09784912
19.0102,3.93654,3.989613,0.09305968
19.71429,3.955154,4.004566,0.08855757
20.41837,3.9728,4.018972,0.08471049
21.12245,3.989835,4.032781,0.08107005
21.82653,4.004595,4.044858,0.07807451
22.53061,4.019319,4.056943,0.07529422
23.23469,4.034533,4.06944,0.07255777
23.93878,4.049936,4.082158,0.06993177
24.64286,4.062504,4.092699,0.06826921
25.34694,4.075228,4.103155,0.06626351
26.05102,4.087527,4.113322,0.06444219
26.7551,4.09806,4.122154,0.06318755
27.45918,4.108749,4.130989,0.06171223
28.16327,4.118931,4.139453,0.06039773
28.86735,4.127452,4.146597,0.05948839
29.57143,4.136083,4.153744,0.0584294
30.27551,4.14435,4.160613,0.05746484
30.97959,4.150845,4.16604,0.0568055
31.68367,4.157428,4.171463,0.05604987
32.38776,4.163871,4.176771,0.05529965
33.09184,4.168461,4.180592,0.05493317
33.79592,4.172996,4.184278,0.05450632
34.5,4.17753,4.187964,0.05407947
