z,p,k,epsilon
0,-4.621151,0.2706657,1.216723
0.7040816,-4.636453,0.5025536,0.1347319
1.408163,-4.703869,0.5713634,0.1267824
2.112245,-4.763343,0.5997718,0.1500902
2.816327,-4.779902,0.7756978,0.2867696
3.520408,-4.802284,1.145155,0.5001103
4.22449,-4.805632,1.430678,0.6797071
4.928571,-4.648787,1.473002,0.7295372
5.632653,-4.413979,1.295337,0.5793833
6.336735,-4.11863,1.102356,0.3656425
7.040816,-3.804474,0.9932242,0.2265822
7.744898,-3.48807,0.9086648,0.1445186
8.44898,-3.181673,0.8236038,0.09259176
9.153061,-2.892181,0.7427649,0.06014347
9.857143,-2.623359,0.6723537,0.04041514
10.56122,-2.378273,0.6148254,0.0285742
11.26531,-2.157733,0.5694987,0.02137276
11.96939,-1.960487,0.5342657,0.01682084
12.67347,-1.784561,0.5071149,0.01384219
13.37755,-1.626276,0.4861335,0.01180613
14.08163,-1.48701,0.4702123,0.01037808
14.78571,-1.363108,0.4579542,0.00932855
15.4898,-1.251012,0.4484963,0.008531695
16.19388,-1.146629,0.4405519,0.007861534
16.89796,-1.054349,0.4341689,0.007318511
17.60204,-0.9716751,0.428866,0.006859854
18.30612,-0.8959571,0.4243016,0.006461055
19.0102,-0.8298326,0.4205021,0.006126126
19.71429,-0.7694768,0.4170889,0.005825382
20.41837,-0.7141451,0.4139681,0.005553568
21.12245,-0.6636834,0.4111271,0.005307836
21.82653,-0.6182813,0.408516,0.005087035
22.53061,-0.5801039,0.4062107,0.004900565
23.23469,-0.5423783,0.4039076,0.004716162
23.93878,-0.5034409,0.4015242,0.004526304
24.64286,-0.4737299,0.3995245,0.004379985
25.34694,-0.4440189,0.3975249,0.004233666
26.05102,-0.4154607,0.3955562,0.004092066
26.7551,-0.3925336,0.3938064,0.003975482
27.45918,-0.3696066,0.3920566,0.003858897
28.16327,-0.3477642,0.3903519,0.003747436
28.86735,-0.3299934,0.3888533,0.003655818
29.57143,-0.3122227,0.3873547,0.003564201
30.27551,-0.2950772,0.3858932,0.003475898
30.97959,-0.2818654,0.3846737,0.003406377
31.68367,-0.2686536,0.3834543,0.003336856
32.38776,-0.2551968,0.3822301,0.003267244
33.09184,-0.2377322,0.3813275,0.003218085
33.79592,-0.22025,0.3804269,0.003169048
34.5,-0.2027678,0.3795262,0.003120011
