z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.02803012,1.215148,0.007628346
1.408163,0.5446384,1.593423,0.02091355
2.112245,0.904903,1.883312,0.09979352
2.816327,1.166529,2.094403,0.2435354
3.520408,1.422873,2.257343,0.4317673
4.22449,1.714058,2.399172,0.6198692
4.928571,2.049325,2.552416,0.7521092
5.632653,2.368387,2.729797,0.7924349
6.336735,2.624529,2.907295,0.7728658
7.040816,2.827998,3.065806,0.7185507
7.744898,2.988578,3.200006,0.6566097
8.44898,3.118358,3.310149,0.5935084
9.153061,3.225554,3.40044,0.5342529
9.857143,3.315791,3.475407,0.4806493
10.56122,3.393077,3.538558,0.4333984
11.26531,3.460288,3.592785,0.3921467
11.96939,3.519729,3.640301,0.3561799
12.67347,3.572815,3.682547,0.3246732
13.37755,3.620999,3.720846,0.2967928
14.08163,3.66405,3.755105,0.2725928
14.78571,3.698913,3.782917,0.2536841
15.4898,3.740509,3.81627,0.2316782
16.19388,3.774382,3.8436,0.2148092
16.89796,3.80579,3.869103,0.199792
17.60204,3.834885,3.892918,0.186296
18.30612,3.862266,3.915379,0.1741225
19.0102,3.887683,3.936563,0.1633081
19.71429,3.911737,3.956658,0.1535327
20.41837,3.934211,3.975512,0.1447805
21.12245,3.955185,3.993227,0.1367824
21.82653,3.972332,4.007725,0.1306024
22.53061,3.993471,4.025848,0.1231931
23.23469,4.0111,4.040765,0.1174934
23.93878,4.028213,4.055503,0.1117615
24.64286,4.043599,4.06894,0.107269
25.34694,4.058382,4.081646,0.1030695
26.05102,4.072092,4.093624,0.09910912
26.7551,4.0848,4.104778,0.09582235
27.45918,4.09701,4.115348,0.09274447
28.16327,4.108107,4.125087,0.08991736
28.86735,4.11838,4.134109,0.08758367
29.57143,4.12816,4.142581,0.08541453
30.27551,4.136914,4.150232,0.08343892
30.97959,4.144953,4.157268,0.08185363
31.68367,4.152406,4.163679,0.08041946
32.38776,4.15903,4.169395,0.07909155
33.09184,4.165021,4.174589,0.07809897
33.79592,4.170214,4.178977,0.07725568
34.5,4.174843,4.182879,0.07647358
