z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1360719,-0.6623496,0.0597342
1.408163,0.05332661,-0.422996,0.06783356
2.112245,-0.03918148,-0.1855052,0.05636565
2.816327,-0.1033264,-0.02828117,0.04771024
3.520408,-0.1429258,0.05402924,0.03079116
4.22449,-0.1692585,0.1653418,-0.02514798
4.928571,-0.1206661,0.4195765,-0.1320221
5.632653,0.1891577,0.9425662,-0.2877314
6.336735,0.9785295,1.802434,-0.4329787
7.040816,2.175319,2.928666,-0.5036243
7.744898,2.955756,3.623986,-0.4495035
8.44898,3.206073,3.804884,-0.3788128
9.153061,3.32725,3.865478,-0.320438
9.857143,3.418559,3.895175,-0.2703943
10.56122,3.496248,3.912979,-0.2270902
11.26531,3.563553,3.925252,-0.1897478
11.96939,3.622125,3.934704,-0.1574718
12.67347,3.673182,3.943076,-0.1297657
13.37755,3.718148,3.951251,-0.1060021
14.08163,3.757501,3.959435,-0.08615601
14.78571,3.791301,3.967644,-0.06970243
15.4898,3.824507,3.976811,-0.05478727
16.19388,3.852954,3.986566,-0.04213035
16.89796,3.879107,3.996315,-0.03195997
17.60204,3.903083,4.006584,-0.02263676
18.30612,3.925489,4.016855,-0.0151293
19.0102,3.945958,4.027288,-0.008864172
19.71429,3.965041,4.037943,-0.003021646
20.41837,3.983023,4.048423,0.001765128
21.12245,3.999909,4.058853,0.006190356
21.82653,4.01301,4.067304,0.009270386
22.53061,4.02857,4.078013,0.01280918
23.23469,4.044323,4.088895,0.01592074
23.93878,4.058001,4.098409,0.01871408
24.64286,4.070222,4.107526,0.02080066
25.34694,4.081984,4.116364,0.02263914
26.05102,4.093193,4.12495,0.02461533
26.7551,4.103278,4.132892,0.02617958
27.45918,4.113065,4.140665,0.02753415
28.16327,4.122312,4.148128,0.02896308
28.86735,4.130493,4.154856,0.03008608
29.57143,4.138439,4.161424,0.03104073
30.27551,4.145915,4.167687,0.03208467
30.97959,4.152404,4.173257,0.03249493
31.68367,4.15863,4.178596,0.03267331
32.38776,4.164549,4.183727,0.03265999
33.09184,4.169436,4.188025,0.03251762
33.79592,4.173824,4.191792,0.03266419
34.5,4.17804,4.195407,0.0329176
