z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.1797078,-0.3754823,0.06195395
1.408163,-0.2623236,-0.4889446,0.1395656
2.112245,-0.3156806,-0.5414277,0.2280779
2.816327,-0.3377951,-0.5396501,0.319776
3.520408,-0.3331217,-0.4896374,0.4107928
4.22449,-0.3054058,-0.3908276,0.4968216
4.928571,-0.262186,-0.2391479,0.5689961
5.632653,-0.190159,-0.01413121,0.5965378
6.336735,0.2298167,0.5301356,0.511565
7.040816,2.842922,2.972373,0.750804
7.744898,3.308779,3.488807,0.6569831
8.44898,3.396231,3.612993,0.5185637
9.153061,3.469747,3.690696,0.4275681
9.857143,3.531406,3.747133,0.3595241
10.56122,3.584531,3.789781,0.3062397
11.26531,3.631363,3.822973,0.26352
11.96939,3.673337,3.849834,0.2286656
12.67347,3.711312,3.872393,0.200026
13.37755,3.746262,3.892091,0.1762006
14.08163,3.777812,3.909508,0.1567217
14.78571,3.803909,3.923843,0.1421321
15.4898,3.834667,3.940703,0.126357
16.19388,3.860059,3.955422,0.1149328
16.89796,3.883805,3.969383,0.1055811
17.60204,3.905901,3.983117,0.09732755
18.30612,3.926742,3.99638,0.09039839
19.0102,3.946371,4.009411,0.08451816
19.71429,3.964892,4.022182,0.07945064
20.41837,3.982403,4.034442,0.07524595
21.12245,3.998817,4.046265,0.07139031
21.82653,4.011955,4.055965,0.06869164
22.53061,4.028904,4.068889,0.06518845
23.23469,4.043268,4.079746,0.06299201
23.93878,4.056351,4.089941,0.06070884
24.64286,4.068872,4.100098,0.05886457
25.34694,4.080698,4.109524,0.05749247
26.05102,4.091577,4.118436,0.05596424
26.7551,4.101968,4.127119,0.05481221
27.45918,4.111803,4.135225,0.05389888
28.16327,4.120682,4.142706,0.052842
28.86735,4.129123,4.149885,0.05204567
29.57143,4.137042,4.156533,0.05142726
30.27551,4.144065,4.162481,0.05072403
30.97959,4.150696,4.168151,0.0501064
31.68367,4.15675,4.173275,0.04953319
32.38776,4.162055,4.177769,0.04880404
33.09184,4.167001,4.181965,0.04817312
33.79592,4.171209,4.185381,0.04786807
34.5,4.174887,4.188291,0.04767077
