z,p,k,epsilon
1.816559e-18,3.280932,0.2852995,1.317174
0.7040816,3.293545,0.5481908,0.1548321
1.408163,3.311923,0.6524741,0.1368614
2.112245,3.335532,0.704887,0.1185679
2.816327,3.236882,0.7337663,0.101936
3.520408,2.949539,0.723228,0.0826791
4.22449,2.588484,0.6814762,0.06320952
4.928571,2.223451,0.6399091,0.04876479
5.632653,1.970292,0.6061642,0.03868203
6.336735,1.708537,0.5802388,0.03173882
7.040816,1.470446,0.5591567,0.02666932
7.744898,1.255101,0.5413562,0.02282765
8.44898,1.062451,0.5259613,0.01983312
9.153061,0.8921792,0.5124792,0.01744888
9.857143,0.7435172,0.5005938,0.01551749
10.56122,0.6150151,0.490147,0.01393851
11.26531,0.5049955,0.4809056,0.01262767
11.96939,0.4109384,0.4727348,0.01152694
12.67347,0.3309919,0.4654877,0.01059277
13.37755,0.262932,0.459,0.009787765
14.08163,0.2063174,0.4532912,0.009101911
14.78571,0.1586224,0.4481669,0.0085042
15.4898,0.1183683,0.443583,0.007985635
16.19388,0.08439949,0.4392867,0.007512477
16.89796,0.05656558,0.4353923,0.007095899
17.60204,0.0328046,0.4317993,0.006721541
18.30612,0.01286633,0.4284236,0.006380569
19.0102,-0.002838092,0.4253379,0.006081058
19.71429,-0.01617043,0.4224129,0.005805808
20.41837,-0.02702156,0.4196317,0.005552731
21.12245,-0.03617515,0.4169941,0.005319937
21.82653,-0.04317588,0.4144771,0.005107451
22.53061,-0.04790536,0.4121637,0.004922643
23.23469,-0.05213253,0.4098651,0.004742186
23.93878,-0.05619548,0.407536,0.004560083
24.64286,-0.05759053,0.4054713,0.004414008
25.34694,-0.05913123,0.4034105,0.004268301
26.05102,-0.06025806,0.4013839,0.004127392
26.7551,-0.05996024,0.3995375,0.004009911
27.45918,-0.05966242,0.3976911,0.00389243
28.16327,-0.05901664,0.3958938,0.003780173
28.86735,-0.05748273,0.3942868,0.003687085
29.57143,-0.05594882,0.3926799,0.003593998
30.27551,-0.05420108,0.3911146,0.003504352
30.97959,-0.05177586,0.3897864,0.003433212
31.68367,-0.04935063,0.3884583,0.003362072
32.38776,-0.04692888,0.3871365,0.003291392
33.09184,-0.04376887,0.3861248,0.003240199
33.79592,-0.04067524,0.3851231,0.003189588
34.5,-0.03758162,0.3841214,0.003138978
