z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.5179779,-0.5513624,-0.03794404
1.408163,-0.4491198,-0.1759199,-0.1308304
2.112245,-0.2415362,0.2560515,-0.2958182
2.816327,0.4287786,0.6934552,-0.5422239
3.520408,1.200687,1.055403,-0.7721285
4.22449,1.61318,1.406792,-0.9564371
4.928571,1.896548,1.888642,-1.071165
5.632653,2.351109,2.567835,-1.095925
6.336735,2.879373,3.207917,-1.005943
7.040816,3.192745,3.550171,-0.8476061
7.744898,3.343326,3.701096,-0.6978024
8.44898,3.440495,3.778825,-0.5672008
9.153061,3.51718,3.824219,-0.4552548
9.857143,3.581397,3.853416,-0.3612796
10.56122,3.635357,3.874413,-0.2838624
11.26531,3.681214,3.891059,-0.2210388
11.96939,3.720588,3.905428,-0.1701015
12.67347,3.755078,3.91842,-0.1290118
13.37755,3.786029,3.930681,-0.09579492
14.08163,3.813685,3.942307,-0.06943442
14.78571,3.839075,3.953807,-0.04813157
15.4898,3.862563,3.965231,-0.03128928
16.19388,3.884892,3.976617,-0.0179214
16.89796,3.905659,3.988087,-0.007111551
17.60204,3.925359,3.999463,0.001570735
18.30612,3.944132,4.010979,0.008805174
19.0102,3.961642,4.02236,0.01442378
19.71429,3.978464,4.033624,0.01891677
20.41837,3.994492,4.044775,0.02274042
21.12245,4.009621,4.055558,0.02584778
21.82653,4.021855,4.064565,0.02812203
22.53061,4.036266,4.075597,0.03004563
23.23469,4.050793,4.086812,0.0320317
23.93878,4.063881,4.096682,0.03387889
24.64286,4.075338,4.10575,0.03507178
25.34694,4.086623,4.114834,0.03606765
26.05102,4.097612,4.123728,0.03686117
26.7551,4.107176,4.131579,0.03772427
27.45918,4.116704,4.139487,0.03835942
28.16327,4.12587,4.147111,0.03884933
28.86735,4.133662,4.153674,0.03938814
29.57143,4.141432,4.160255,0.03975465
30.27551,4.148929,4.166605,0.04001663
30.97959,4.154988,4.171807,0.03998805
31.68367,4.161019,4.176987,0.03989247
32.38776,4.166924,4.18205,0.03972088
33.09184,4.171234,4.185721,0.03968884
33.79592,4.175379,4.189245,0.03971908
34.5,4.179499,4.192742,0.03971834
