z,p,k,epsilon
1.817799e-18,-3.414794,0.211515,0.841149
0.7040816,-3.407954,0.4249452,0.1036979
1.408163,-3.459941,0.5054454,0.08927342
2.112245,-3.53193,0.5482873,0.08472647
2.816327,-3.602031,0.5915602,0.08734451
3.520408,-3.669334,0.6571713,0.1018712
4.22449,-3.718629,0.7653286,0.1394517
4.928571,-3.727894,0.9591276,0.236846
5.632653,-3.65892,1.281638,0.4770397
6.336735,-3.477413,1.577496,0.8427944
7.040816,-3.19483,1.389175,0.7933918
7.744898,-2.901758,0.9010075,0.2944892
8.44898,-2.642418,0.7397353,0.1092162
9.153061,-2.417133,0.7013105,0.06367815
9.857143,-2.218198,0.6722868,0.04485047
10.56122,-2.039296,0.639723,0.03375792
11.26531,-1.877274,0.6057884,0.02625141
11.96939,-1.730093,0.573385,0.02093605
12.67347,-1.596361,0.5442597,0.01709385
13.37755,-1.474165,0.5189707,0.01427601
14.08163,-1.364776,0.4979223,0.01221324
14.78571,-1.273108,0.4815796,0.01076289
15.4898,-1.172475,0.4662947,0.009506657
16.19388,-1.086344,0.4543723,0.008571082
16.89796,-1.010248,0.4446494,0.007832961
17.60204,-0.9392617,0.4365804,0.007230633
18.30612,-0.8744812,0.4297893,0.006728668
19.0102,-0.8166263,0.4242596,0.006319382
19.71429,-0.7626746,0.4195021,0.005965789
20.41837,-0.7135685,0.4153333,0.005655119
21.12245,-0.6669659,0.4116493,0.005379713
21.82653,-0.6289538,0.4086907,0.005158742
22.53061,-0.5932974,0.4059332,0.004955524
23.23469,-0.5561772,0.4031339,0.004750245
23.93878,-0.5182864,0.400295,0.00454193
24.64286,-0.4904424,0.3981211,0.004389325
25.34694,-0.4620429,0.3959397,0.004237523
26.05102,-0.4347987,0.3938289,0.004091834
26.7551,-0.4134704,0.3920226,0.00397342
27.45918,-0.3915492,0.390197,0.003854497
28.16327,-0.3709286,0.3884429,0.00374156
28.86735,-0.3553413,0.3869395,0.003649447
29.57143,-0.3391001,0.3854206,0.003556987
30.27551,-0.323901,0.3839511,0.003468257
30.97959,-0.3193382,0.3827554,0.003398865
31.68367,-0.312627,0.381544,0.003329199
32.38776,-0.3068209,0.3803546,0.003260858
33.09184,-0.301965,0.3794736,0.003210817
33.79592,-0.2916674,0.3785979,0.003161949
34.5,-0.2813699,0.3777222,0.003113081
