z,U_0,U_1,U_2
0,0,0,0
0.7040816,3.499418,0.9836516,-0.352237
1.408163,3.494168,1.173191,-0.4027977
2.112245,3.513956,1.411771,-0.2516392
2.816327,3.53196,1.689839,-0.06194872
3.520408,3.433823,2.018291,0.2791721
4.22449,3.512042,2.350957,0.3517707
4.928571,3.545582,2.555596,0.4227368
5.632653,3.563948,2.742362,0.4635847
6.336735,3.580991,2.904959,0.475996
7.040816,3.599223,3.046369,0.4709761
7.744898,3.619005,3.168892,0.4545424
8.44898,3.640003,3.274952,0.4312143
9.153061,3.661896,3.366818,0.4042082
9.857143,3.684377,3.44646,0.3758796
10.56122,3.707218,3.515755,0.3475851
11.26531,3.730178,3.576283,0.3203023
11.96939,3.753091,3.629625,0.2945001
12.67347,3.775778,3.676882,0.2705486
13.37755,3.7983,3.71931,0.2484209
14.08163,3.819982,3.756815,0.2286036
14.78571,3.838681,3.78687,0.212605
15.4898,3.862043,3.822264,0.1939037
16.19388,3.882338,3.850986,0.1792921
16.89796,3.901845,3.87728,0.1661016
17.60204,3.920504,3.901508,0.15434
18.30612,3.938683,3.924312,0.1437272
19.0102,3.956046,3.945307,0.1343627
19.71429,3.97293,3.965237,0.1258989
20.41837,3.988988,3.983739,0.1182737
21.12245,4.004208,4.000962,0.1114751
21.82653,4.017439,4.015748,0.1060333
22.53061,4.032737,4.032401,0.1000199
23.23469,4.045971,4.047039,0.09524046
23.93878,4.05896,4.061032,0.090497
24.64286,4.071084,4.073655,0.08690535
25.34694,4.082588,4.085936,0.08347249
26.05102,4.093405,4.09727,0.08025463
26.7551,4.103538,4.107672,0.07771416
27.45918,4.11322,4.117791,0.07525416
28.16327,4.122152,4.126959,0.07298932
28.86735,4.130391,4.13528,0.07121569
29.57143,4.138225,4.143311,0.06950488
30.27551,4.145335,4.150487,0.06794092
30.97959,4.151784,4.156863,0.06674185
31.68367,4.157766,4.162871,0.0655911
32.38776,4.163152,4.168236,0.06447931
33.09184,4.167926,4.172814,0.06369767
33.79592,4.172079,4.176845,0.06302017
34.5,4.175882,4.1805,0.06239006
