z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.7922619,-0.5497879,0.06218621
1.408163,-0.7106212,-0.2632446,0.0820322
2.112245,-0.5675686,0.1150508,0.05662175
2.816327,-0.1598952,0.5562773,-0.09023888
3.520408,0.6315291,0.907871,-0.4156498
4.22449,1.430708,1.288021,-0.7925282
4.928571,2.216432,1.89366,-1.03968
5.632653,2.864772,2.575305,-1.088705
6.336735,3.256836,3.091107,-0.9919096
7.040816,3.444541,3.387995,-0.8346387
7.744898,3.542501,3.556263,-0.6732611
8.44898,3.605344,3.660497,-0.5297941
9.153061,3.652196,3.730237,-0.4100961
9.857143,3.690076,3.779638,-0.3132144
10.56122,3.721796,3.816608,-0.2362802
11.26531,3.749289,3.845591,-0.1756368
11.96939,3.773935,3.869438,-0.12774
12.67347,3.796669,3.889755,-0.08996543
13.37755,3.818357,3.907647,-0.06009211
14.08163,3.838738,3.923562,-0.03698267
14.78571,3.858214,3.938425,-0.01874543
15.4898,3.877137,3.952555,-0.004711461
16.19388,3.896179,3.966168,0.006403796
16.89796,3.914463,3.979049,0.01462475
17.60204,3.931955,3.992003,0.02149698
18.30612,3.949169,4.004594,0.02671968
19.0102,3.965508,4.016821,0.03060137
19.71429,3.981348,4.028941,0.03381888
20.41837,3.996742,4.04063,0.03611649
21.12245,4.01146,4.052148,0.03819354
21.82653,4.025612,4.063366,0.03978613
22.53061,4.038399,4.073593,0.0407115
23.23469,4.051271,4.083994,0.04163317
23.93878,4.064562,4.094576,0.04237751
24.64286,4.075777,4.103853,0.04281412
25.34694,4.086991,4.11313,0.04325072
26.05102,4.097965,4.122165,0.04350581
26.7551,4.107486,4.130181,0.04374763
27.45918,4.117007,4.138197,0.04398945
28.16327,4.126184,4.145898,0.04408476
28.86735,4.133955,4.152523,0.04416399
29.57143,4.141725,4.159147,0.04424321
30.27551,4.149237,4.165524,0.04419308
30.97959,4.15524,4.170674,0.04395749
31.68367,4.161244,4.175825,0.0437219
32.38776,4.167252,4.180953,0.04344695
33.09184,4.171365,4.184435,0.04338001
33.79592,4.175467,4.187906,0.04331519
34.5,4.179568,4.191378,0.04325036
