z,p,k,epsilon
0,-0.573479,0.8380953,6.631675
0.7040816,-0.6212369,0.5767795,0.1765248
1.408163,-0.7070123,0.7178036,0.1407178
2.112245,-0.7722289,0.864936,0.14669
2.816327,-0.8335494,1.043968,0.1713633
3.520408,-1.105975,1.187416,0.193547
4.22449,-1.489187,1.210077,0.1829997
4.928571,-1.755608,1.134283,0.147618
5.632653,-1.925047,1.01527,0.1078495
6.336735,-1.891508,0.8948852,0.0760052
7.040816,-1.81696,0.7872575,0.05348371
7.744898,-1.706047,0.6985305,0.03852111
8.44898,-1.580816,0.6294029,0.02880744
9.153061,-1.45382,0.5776285,0.02250676
9.857143,-1.333132,0.5399654,0.01836707
10.56122,-1.220107,0.5125526,0.01553139
11.26531,-1.116624,0.4924928,0.01351077
11.96939,-1.022014,0.4774141,0.01199717
12.67347,-0.9368713,0.4658842,0.01082535
13.37755,-0.8601243,0.4567972,0.00988347
14.08163,-0.7927333,0.4495702,0.009120155
14.78571,-0.738911,0.44422,0.00854812
15.4898,-0.675989,0.4383893,0.007917549
16.19388,-0.6264559,0.4339489,0.007434617
16.89796,-0.5811383,0.4300419,0.007014029
17.60204,-0.540113,0.4265692,0.006644951
18.30612,-0.5028517,0.4233755,0.006310828
19.0102,-0.4699239,0.4204342,0.006010521
19.71429,-0.439671,0.4176766,0.005735564
20.41837,-0.411508,0.4150909,0.005487857
21.12245,-0.3856352,0.4126527,0.005263074
21.82653,-0.3644714,0.4105609,0.005074975
22.53061,-0.3387813,0.4080648,0.004861512
23.23469,-0.3182856,0.405939,0.004684968
23.93878,-0.2978598,0.4038351,0.00451769
24.64286,-0.28118,0.401868,0.004367298
25.34694,-0.2650178,0.3999527,0.004224812
26.05102,-0.249226,0.3980663,0.004092088
26.7551,-0.2354914,0.3963021,0.003972105
27.45918,-0.2220552,0.3945808,0.003857244
28.16327,-0.2089541,0.3929115,0.003751615
28.86735,-0.1971274,0.3913629,0.003656343
29.57143,-0.1854735,0.3898613,0.003565339
30.27551,-0.1739215,0.3884301,0.003482225
30.97959,-0.1631605,0.3871243,0.003408023
31.68367,-0.1525973,0.3858854,0.003338547
32.38776,-0.1421241,0.3847205,0.003274988
33.09184,-0.1315488,0.3836831,0.003219381
33.79592,-0.1204403,0.3827551,0.003170094
34.5,-0.1090429,0.3818827,0.003124265
