z,p,k,epsilon
0,-4.250635,0.2962383,1.394468
0.7040816,-4.31443,0.5730963,0.1567751
1.408163,-4.376022,0.6327604,0.1523104
2.112245,-4.377912,0.6926235,0.2107914
2.816327,-4.29297,0.8656059,0.3568128
3.520408,-4.207691,0.9852981,0.4175351
4.22449,-4.192587,1.155537,0.563252
4.928571,-4.140815,1.297148,0.7289456
5.632653,-4.052491,1.259514,0.6995645
6.336735,-3.861897,1.055439,0.4299708
7.040816,-3.619176,0.9287533,0.2168487
7.744898,-3.354357,0.8716316,0.1319192
8.44898,-3.085703,0.8177077,0.0883599
9.153061,-2.825162,0.7567116,0.06105597
9.857143,-2.579308,0.6952134,0.0430508
10.56122,-2.35241,0.6393585,0.03124725
11.26531,-2.145827,0.5920567,0.02351493
11.96939,-1.959426,0.5535565,0.0184081
12.67347,-1.791615,0.5228768,0.01497062
13.37755,-1.639816,0.4986216,0.01259233
14.08163,-1.505268,0.4798764,0.01092213
14.78571,-1.386506,0.4652087,0.009698639
15.4898,-1.272834,0.4538228,0.008782491
16.19388,-1.17108,0.4445508,0.008043608
16.89796,-1.080139,0.4370942,0.007448064
17.60204,-0.9973898,0.4309163,0.00695065
18.30612,-0.9217755,0.4257139,0.006526233
19.0102,-0.8552391,0.4214366,0.006172765
19.71429,-0.7940675,0.4176587,0.005858991
20.41837,-0.7381773,0.4142828,0.00557839
21.12245,-0.6876099,0.4112579,0.005328221
21.82653,-0.6485983,0.4089265,0.00513757
22.53061,-0.6044196,0.4062686,0.004925725
23.23469,-0.5608186,0.4036045,0.004715963
23.93878,-0.5224119,0.4012031,0.004530659
24.64286,-0.4916779,0.3991313,0.004380953
25.34694,-0.4612455,0.3970947,0.004233441
26.05102,-0.4320211,0.395105,0.004091371
26.7551,-0.408467,0.3933322,0.003973991
27.45918,-0.3850528,0.3915689,0.003856924
28.16327,-0.3628182,0.3898561,0.003745331
28.86735,-0.3449732,0.388352,0.003653416
29.57143,-0.3270917,0.3868502,0.003561617
30.27551,-0.3098188,0.3853867,0.003473309
30.97959,-0.2982149,0.3841701,0.00340372
31.68367,-0.286004,0.3829527,0.003334152
32.38776,-0.273719,0.3817521,0.003265872
33.09184,-0.2578634,0.3808326,0.003215435
33.79592,-0.240802,0.3799375,0.003166431
34.5,-0.2234528,0.3790405,0.003117414
