z,p,k,epsilon
0,1.731298,0.4686979,2.773179
0.7040816,1.749155,0.4903869,0.1457915
1.408163,1.735166,0.6408184,0.1354835
2.112245,1.735772,0.7417307,0.1347642
2.816327,1.673742,0.7941169,0.1251696
3.520408,1.484813,0.7871561,0.1039195
4.22449,1.26061,0.74012,0.07926051
4.928571,0.9844522,0.6897934,0.05998477
5.632653,0.8461397,0.6475243,0.04631314
6.336735,0.6810434,0.6147775,0.037099
7.040816,0.532545,0.5881592,0.03052067
7.744898,0.4001294,0.565834,0.02565268
8.44898,0.2838598,0.5466717,0.02194146
9.153061,0.1835124,0.5299909,0.0190438
9.857143,0.09841157,0.5153268,0.01673474
10.56122,0.02748651,0.5024648,0.01487482
11.26531,-0.03034777,0.4911433,0.01335202
11.96939,-0.07719605,0.4812102,0.01209269
12.67347,-0.1144853,0.4724455,0.01103646
13.37755,-0.1437263,0.4646473,0.01013653
14.08163,-0.1659234,0.4578201,0.009376639
14.78571,-0.183353,0.4517666,0.008722212
15.4898,-0.1939647,0.4463728,0.008156285
16.19388,-0.2012626,0.4414096,0.00764973
16.89796,-0.2058901,0.4369628,0.007205386
17.60204,-0.2078136,0.4328666,0.006807338
18.30612,-0.2081662,0.4290848,0.006448554
19.0102,-0.2066545,0.4256699,0.0061348
19.71429,-0.2035829,0.4224399,0.005847416
20.41837,-0.199895,0.4194148,0.005584966
21.12245,-0.1951849,0.4165916,0.005346841
21.82653,-0.1909509,0.4143374,0.005162718
22.53061,-0.1848968,0.4117554,0.004963024
23.23469,-0.1783363,0.4091172,0.004761923
23.93878,-0.1715336,0.4065231,0.004565841
24.64286,-0.1640436,0.4043726,0.004416507
25.34694,-0.1578265,0.4022342,0.004268757
26.05102,-0.151505,0.4001316,0.004126042
26.7551,-0.1441256,0.398244,0.004007522
27.45918,-0.137814,0.3963555,0.003889029
28.16327,-0.1312492,0.3945176,0.003775907
28.86735,-0.1239786,0.3928949,0.003682418
29.57143,-0.1175571,0.3912695,0.003588892
30.27551,-0.110978,0.3896849,0.003498876
30.97959,-0.1038349,0.3883581,0.003427706
31.68367,-0.09728888,0.3870282,0.003356486
32.38776,-0.09089628,0.3857154,0.003286541
33.09184,-0.08357666,0.3846997,0.003234667
33.79592,-0.07662677,0.3837071,0.00318419
34.5,-0.07012984,0.3827116,0.003133668
