z,p,k,epsilon
0,3.008852,0.4430113,2.548713
0.7040816,2.967611,0.5817883,0.1609046
1.408163,2.965185,0.6767811,0.1336505
2.112245,3.090603,0.7330615,0.1185264
2.816327,3.273217,0.7977588,0.1114995
3.520408,3.454294,0.8714838,0.1094817
4.22449,3.530091,0.9437171,0.1088896
4.928571,3.352046,0.9955499,0.1052908
5.632653,2.817506,0.9969989,0.09371419
6.336735,1.921323,0.9227991,0.07251172
7.040816,1.106445,0.8063867,0.05084582
7.744898,0.5287248,0.7053422,0.03644789
8.44898,0.237647,0.6286644,0.02719626
9.153061,0.06666151,0.5760901,0.02147713
9.857143,-0.03394736,0.5403055,0.01780345
10.56122,-0.09601535,0.5151869,0.01527938
11.26531,-0.1354802,0.4968184,0.01343764
11.96939,-0.1612314,0.4827819,0.01202233
12.67347,-0.1783623,0.4717339,0.0108986
13.37755,-0.1891814,0.4627196,0.00997517
14.08163,-0.196034,0.4553702,0.009217362
14.78571,-0.1996894,0.4497868,0.008639745
15.4898,-0.1997796,0.4436323,0.008006822
16.19388,-0.1984695,0.4389025,0.00751996
16.89796,-0.1976076,0.4347333,0.0070937
17.60204,-0.1942709,0.4309499,0.006714302
18.30612,-0.1908409,0.4274579,0.006372703
19.0102,-0.1859497,0.424277,0.006066497
19.71429,-0.1811503,0.4213023,0.005787885
20.41837,-0.1768416,0.418521,0.005534907
21.12245,-0.1713968,0.4159007,0.005305356
21.82653,-0.1669535,0.4138036,0.005125798
22.53061,-0.1599505,0.4111021,0.004902855
23.23469,-0.1564049,0.4087622,0.004716109
23.93878,-0.1499277,0.4065238,0.00454772
24.64286,-0.1427534,0.4044292,0.004392771
25.34694,-0.1385509,0.4024122,0.004248257
26.05102,-0.1323896,0.4004491,0.004115837
26.7551,-0.1258914,0.398579,0.003992065
27.45918,-0.1213237,0.3967726,0.003875507
28.16327,-0.1151433,0.3950451,0.003770338
28.86735,-0.1088722,0.3934042,0.00367184
29.57143,-0.1040331,0.391831,0.003579435
30.27551,-0.09792048,0.3903573,0.003496905
30.97959,-0.0915641,0.3889677,0.003419866
31.68367,-0.08650267,0.3876677,0.003349236
32.38776,-0.08061749,0.3864732,0.003286383
33.09184,-0.07419333,0.3853594,0.003228213
33.79592,-0.06863422,0.3843796,0.003177994
34.5,-0.06249185,0.3834909,0.003133053
