z,p,k,epsilon
0,3.53283,0.2971522,1.400143
0.7040816,3.52382,0.5817379,0.163031
1.408163,3.568611,0.6623155,0.1353241
2.112245,3.720902,0.7014829,0.1134264
2.816327,3.869574,0.748254,0.1012197
3.520408,3.916835,0.7919389,0.09277234
4.22449,3.779153,0.8154097,0.08339389
4.928571,3.341785,0.7989063,0.06969538
5.632653,2.737125,0.7457333,0.05407322
6.336735,2.140052,0.6876014,0.0416813
7.040816,1.647294,0.6356977,0.03281782
7.744898,1.256391,0.5943734,0.02655159
8.44898,0.9471579,0.5618552,0.02207568
9.153061,0.7109921,0.5363185,0.01879186
9.857143,0.5315912,0.5160556,0.01630988
10.56122,0.3950296,0.4999324,0.01439807
11.26531,0.2902104,0.4869391,0.01289052
11.96939,0.2082848,0.4762923,0.01167194
12.67347,0.1438889,0.4674024,0.01066635
13.37755,0.09278665,0.4598232,0.009817724
14.08163,0.0527167,0.4534164,0.009106849
14.78571,0.02376233,0.4485095,0.00856501
15.4898,-0.005532004,0.4428736,0.007952619
16.19388,-0.02516388,0.4384627,0.007478199
16.89796,-0.04162639,0.4345287,0.007062702
17.60204,-0.05489885,0.4309394,0.00669448
18.30612,-0.0647184,0.4275882,0.006358988
19.0102,-0.07288623,0.4245146,0.006057497
19.71429,-0.07882852,0.4216104,0.005780372
20.41837,-0.08363839,0.4189018,0.005530895
21.12245,-0.0876098,0.4163328,0.005303728
21.82653,-0.08955523,0.4142168,0.005120828
22.53061,-0.09032238,0.4115705,0.004900461
23.23469,-0.09075733,0.4093372,0.004721787
23.93878,-0.09125936,0.4070705,0.00454978
24.64286,-0.08941372,0.4049895,0.004395541
25.34694,-0.08797292,0.4029764,0.004251201
26.05102,-0.08688507,0.4010174,0.004118833
26.7551,-0.08409481,0.3991534,0.003995519
27.45918,-0.08161127,0.3973467,0.003879004
28.16327,-0.07940572,0.3956139,0.003773575
28.86735,-0.07599649,0.3939732,0.00367529
29.57143,-0.07279308,0.3923967,0.003582825
30.27551,-0.06979863,0.390912,0.003499928
30.97959,-0.06590286,0.3895188,0.003422981
31.68367,-0.06216331,0.3882136,0.003352255
32.38776,-0.0586357,0.3870058,0.003289013
33.09184,-0.05439354,0.3858849,0.00323086
33.79592,-0.05016257,0.3848999,0.00318055
34.5,-0.04596441,0.3839982,0.003135242
