z,p,k,epsilon
0,2.140616,0.5880473,3.897775
0.7040816,2.086086,0.575673,0.1611163
1.408163,2.054789,0.6785219,0.1308635
2.112245,2.144463,0.7522883,0.1207705
2.816327,2.291085,0.8434268,0.1203554
3.520408,2.435157,0.9602337,0.127787
4.22449,2.452418,1.101893,0.1424252
4.928571,2.133027,1.243706,0.1600253
5.632653,1.340014,1.303378,0.1622612
6.336735,0.3018906,1.196573,0.1278428
7.040816,-0.3756687,0.9910661,0.08082182
7.744898,-0.7215318,0.8117466,0.05006282
8.44898,-0.763333,0.6883961,0.03330929
9.153061,-0.7372948,0.6080714,0.02414124
9.857143,-0.6893358,0.5574429,0.01905179
10.56122,-0.638875,0.5244005,0.01590936
11.26531,-0.591412,0.5017262,0.01377579
11.96939,-0.5485718,0.4852722,0.01221133
12.67347,-0.5108239,0.4728479,0.0110074
13.37755,-0.4766526,0.4630379,0.01003839
14.08163,-0.4470899,0.4552203,0.009253865
14.78571,-0.4233947,0.4493851,0.008661178
15.4898,-0.3944802,0.4430382,0.008016199
16.19388,-0.3717847,0.438208,0.007523222
16.89796,-0.3506473,0.4339635,0.007092822
17.60204,-0.3319163,0.4301421,0.006711272
18.30612,-0.3133557,0.4266439,0.00636831
19.0102,-0.2970886,0.423453,0.006061075
19.71429,-0.282099,0.4204852,0.005781925
20.41837,-0.2678027,0.4177143,0.005528547
21.12245,-0.2545899,0.4151031,0.005298822
21.82653,-0.2439924,0.4130189,0.005119265
22.53061,-0.229439,0.4103333,0.004896504
23.23469,-0.2177078,0.4080091,0.004709871
23.93878,-0.2061095,0.4057849,0.00454155
24.64286,-0.1951234,0.4037062,0.004386732
25.34694,-0.1854634,0.4017077,0.004242442
26.05102,-0.1762786,0.3997558,0.004110214
26.7551,-0.1667315,0.3979011,0.003986701
27.45918,-0.1580985,0.3961139,0.00387048
28.16327,-0.1498164,0.3943973,0.003765506
28.86735,-0.1411638,0.3927712,0.00366728
29.57143,-0.1331678,0.3912167,0.003575228
30.27551,-0.1253498,0.3897538,0.003492892
30.97959,-0.117168,0.3883775,0.003416094
31.68367,-0.1095579,0.3870955,0.003345799
32.38776,-0.1021153,0.3859125,0.00328315
33.09184,-0.09431196,0.384809,0.003225166
33.79592,-0.0863553,0.383846,0.003175241
34.5,-0.07840703,0.3829693,0.003130507
