z,p,k,epsilon
1.817799e-18,3.109255,0.1777347,0.647541
0.7040816,3.141845,0.4951299,0.1506438
1.408163,3.165748,0.5479794,0.1106615
2.112245,3.153544,0.5549431,0.0817132
2.816327,3.080952,0.5552032,0.06291757
3.520408,2.932637,0.551732,0.05044587
4.22449,2.731907,0.5454386,0.04142216
4.928571,2.486942,0.5372538,0.03464569
5.632653,2.23357,0.5279616,0.02942911
6.336735,1.986605,0.5184381,0.02534701
7.040816,1.753565,0.509164,0.02210277
7.744898,1.538155,0.5003328,0.01948267
8.44898,1.342131,0.4920433,0.01733903
9.153061,1.165975,0.4843392,0.01556476
9.857143,1.009301,0.4772422,0.01408283
10.56122,0.8712629,0.47073,0.01283288
11.26531,0.7504656,0.4647649,0.01176801
11.96939,0.644933,0.459323,0.01085448
12.67347,0.5530639,0.4543505,0.01006347
13.37755,0.4728309,0.4497759,0.009369994
14.08163,0.4038231,0.4456291,0.008767977
14.78571,0.3468539,0.442068,0.008271149
15.4898,0.2924957,0.438241,0.007760515
16.19388,0.2483022,0.4349188,0.007335337
16.89796,0.209311,0.4318573,0.006954103
17.60204,0.1762465,0.4288932,0.006605319
18.30612,0.1466526,0.4261071,0.006287879
19.0102,0.1218957,0.423499,0.006004669
19.71429,0.1008024,0.4209563,0.005742766
20.41837,0.08147088,0.4185455,0.005501982
21.12245,0.06497957,0.4162005,0.00527853
21.82653,0.05188657,0.4141464,0.005091711
22.53061,0.04127377,0.4120254,0.004912276
23.23469,0.0302614,0.4098264,0.004729346
23.93878,0.01848573,0.4075783,0.004543098
24.64286,0.01263569,0.405625,0.004398968
25.34694,0.006841468,0.4036771,0.004256106
26.05102,0.0001226719,0.4017788,0.004118502
26.7551,-0.003070438,0.4000062,0.004002679
27.45918,-0.006346778,0.3982347,0.00388688
28.16327,-0.01023828,0.3965162,0.003776434
28.86735,-0.01162118,0.3949536,0.003684241
29.57143,-0.01303815,0.3933913,0.003592053
30.27551,-0.01518579,0.391872,0.003503377
30.97959,-0.01521634,0.3905675,0.003432653
31.68367,-0.01524689,0.389263,0.003361929
32.38776,-0.01608664,0.3879783,0.003292505
33.09184,-0.01526573,0.3869629,0.003240682
33.79592,-0.01438948,0.3859706,0.003190237
34.5,-0.01413564,0.3849789,0.003139798
