z,p,k,epsilon
0,-0.1313935,0.612244,4.140619
0.7040816,-0.1087403,0.4719518,0.1522986
1.408163,-0.1297735,0.6145456,0.1312282
2.112245,-0.1223922,0.7030113,0.1254862
2.816327,-0.1096432,0.7418794,0.1128901
3.520408,-0.1315558,0.7346371,0.09329205
4.22449,-0.1769925,0.6976399,0.07233346
4.928571,-0.2294599,0.6575075,0.05595828
5.632653,-0.2393672,0.6210986,0.04372166
6.336735,-0.2668678,0.5924363,0.03527889
7.040816,-0.2930253,0.5690383,0.02920713
7.744898,-0.3180346,0.5494407,0.02468602
8.44898,-0.3409763,0.5327475,0.0212347
9.153061,-0.3605024,0.5182106,0.01852322
9.857143,-0.3762411,0.5054282,0.01635639
10.56122,-0.3876047,0.4941367,0.01459354
11.26531,-0.3947351,0.484134,0.01314045
11.96939,-0.3981734,0.4752864,0.0119327
12.67347,-0.3983074,0.4674201,0.01091523
13.37755,-0.3955235,0.460364,0.01004467
14.08163,-0.3902328,0.4540899,0.009303019
14.78571,-0.3833907,0.4486974,0.008686779
15.4898,-0.3732322,0.4433652,0.008099631
16.19388,-0.3637308,0.4388277,0.007609926
16.89796,-0.3520967,0.4345821,0.007170324
17.60204,-0.341225,0.4307398,0.006779703
18.30612,-0.328496,0.4270991,0.006424834
19.0102,-0.3155567,0.4237775,0.006111429
19.71429,-0.3036991,0.4206896,0.005827773
20.41837,-0.2909936,0.4177414,0.005566785
21.12245,-0.2786454,0.4149701,0.005328181
21.82653,-0.2683482,0.4128033,0.005148181
22.53061,-0.2566549,0.4102072,0.004941825
23.23469,-0.2430114,0.4076043,0.004741129
23.93878,-0.2303537,0.4051356,0.004554143
24.64286,-0.2191598,0.4030122,0.004402297
25.34694,-0.20812,0.4008954,0.004254775
26.05102,-0.1978528,0.3988455,0.004115683
26.7551,-0.1873054,0.3969712,0.003995304
27.45918,-0.1772486,0.3951019,0.003877113
28.16327,-0.1677891,0.3933091,0.003766729
28.86735,-0.1579755,0.3916946,0.003671908
29.57143,-0.1485907,0.3900896,0.003578746
30.27551,-0.1396116,0.3885583,0.003491791
30.97959,-0.1304706,0.3872225,0.003418647
31.68367,-0.1215406,0.3859138,0.003347802
32.38776,-0.1129256,0.3846612,0.003280925
33.09184,-0.1040894,0.3836216,0.003226799
33.79592,-0.09497824,0.3826491,0.003176662
34.5,-0.08616304,0.3816963,0.003127797
