z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.4711065,0.8854417,0.01942837
1.408163,0.9674839,1.33932,0.08348177
2.112245,1.328231,1.66687,0.1809846
2.816327,1.600285,1.914123,0.3111991
3.520408,1.871033,2.12595,0.447874
4.22449,2.147716,2.331219,0.5416855
4.928571,2.389569,2.525943,0.5804276
5.632653,2.597762,2.707487,0.5838339
6.336735,2.767815,2.866003,0.5696845
7.040816,2.911312,3.00453,0.5457911
7.744898,3.034366,3.124996,0.5161904
8.44898,3.141027,3.229553,0.4837309
9.153061,3.234232,3.320337,0.4504438
9.857143,3.316301,3.39931,0.4178604
10.56122,3.388941,3.468384,0.3867475
11.26531,3.453673,3.529149,0.3576167
11.96939,3.511827,3.583169,0.3305976
12.67347,3.564406,3.631514,0.3058185
13.37755,3.612572,3.675402,0.2830762
14.08163,3.655909,3.714617,0.2627492
14.78571,3.691104,3.746351,0.2462987
15.4898,3.733215,3.784101,0.2270405
16.19388,3.767644,3.814991,0.2118479
16.89796,3.799458,3.843476,0.1979809
17.60204,3.829022,3.869906,0.1855162
18.30612,3.856926,3.894925,0.1740807
19.0102,3.882762,3.918033,0.1639315
19.71429,3.907245,3.940042,0.154597
20.41837,3.93007,3.960543,0.1461144
21.12245,3.951431,3.979687,0.1384639
21.82653,3.969664,3.996107,0.1322047
22.53061,3.990294,4.014642,0.1251941
23.23469,4.008272,4.030913,0.119606
23.93878,4.025786,4.04661,0.1139865
24.64286,4.041283,4.060647,0.1095748
25.34694,4.056327,4.074371,0.1054031
26.05102,4.070351,4.087071,0.1014366
26.7551,4.083133,4.098684,0.09820033
27.45918,4.09556,4.110031,0.09511753
28.16327,4.106937,4.120327,0.09226558
28.86735,4.117246,4.129674,0.08996823
29.57143,4.12721,4.138744,0.08778659
30.27551,4.136231,4.146872,0.08578328
30.97959,4.144266,4.154107,0.08423045
31.68367,4.151873,4.160978,0.08279336
32.38776,4.15876,4.167131,0.08145012
33.09184,4.164702,4.172408,0.08048997
33.79592,4.170022,4.177138,0.07965339
34.5,4.174915,4.18145,0.07886028
