z,U_0,U_1,U_2
1.816559e-18,4.90966e-17,-5.66293e-18,3.536453e-20
0.7040816,2.572237,0.007642673,0.1091415
1.408163,2.71752,0.4725447,0.1982633
2.112245,2.832381,0.8933777,0.3215261
2.816327,2.945189,1.287004,0.4707683
3.520408,3.049358,1.6818,0.5891878
4.22449,3.146344,2.033478,0.637358
4.928571,3.231051,2.315187,0.6406542
5.632653,3.306701,2.54641,0.6224626
6.336735,3.371449,2.735388,0.5970597
7.040816,3.428178,2.895196,0.5668751
7.744898,3.478565,3.03226,0.5340546
8.44898,3.523964,3.150831,0.5000112
9.153061,3.565398,3.253976,0.4658068
9.857143,3.603692,3.344112,0.4322318
10.56122,3.63927,3.42303,0.4000165
11.26531,3.672598,3.492433,0.3694662
11.96939,3.703934,3.553841,0.340897
12.67347,3.733565,3.608456,0.3144137
13.37755,3.761886,3.657608,0.2898755
14.08163,3.788398,3.701155,0.2677544
14.78571,3.813606,3.740536,0.2475205
15.4898,3.837518,3.776118,0.2293269
16.19388,3.86093,3.809546,0.2124321
16.89796,3.883003,3.839878,0.1973611
17.60204,3.904006,3.867922,0.1837335
18.30612,3.924257,3.89415,0.1712613
19.0102,3.9432,3.917881,0.1603466
19.71429,3.961404,3.940223,0.1504121
20.41837,3.978843,3.96117,0.1413538
21.12245,3.995442,3.980792,0.1331396
21.82653,4.011225,3.999069,0.125787
22.53061,4.025582,4.015389,0.119649
23.23469,4.03976,4.031403,0.1137466
23.93878,4.054132,4.047623,0.1077672
24.64286,4.066333,4.061023,0.1034592
25.34694,4.078508,4.07439,0.09915643
26.05102,4.090395,4.0874,0.09503348
26.7551,4.100592,4.098362,0.0919028
27.45918,4.110789,4.109323,0.08877212
28.16327,4.120603,4.11984,0.08582605
28.86735,4.128831,4.128526,0.08362928
29.57143,4.137059,4.137212,0.0814325
30.27551,4.145011,4.14559,0.07934056
30.97959,4.151284,4.152101,0.07787714
31.68367,4.157557,4.158612,0.07641371
32.38776,4.163803,4.165093,0.07494975
33.09184,4.168206,4.169573,0.07406988
33.79592,4.172548,4.173983,0.07319981
34.5,4.17689,4.178394,0.07232975
