z,p,k,epsilon
0,-3.245454,0.05756317,0.1193401
0.7040816,-3.223221,0.1985573,0.03005551
1.408163,-3.20109,0.282287,0.03649262
2.112245,-3.180594,0.352336,0.04297017
2.816327,-3.168342,0.4150811,0.04978487
3.520408,-3.170187,0.4731817,0.05806168
4.22449,-3.193472,0.5258024,0.0693279
4.928571,-3.246094,0.572143,0.08813113
5.632653,-3.30396,0.6227972,0.1388997
6.336735,-3.245417,0.8790343,0.6699708
7.040816,-2.803492,0.953954,0.9983735
7.744898,-2.63372,0.8058412,0.1434045
8.44898,-2.481146,0.7655974,0.07282445
9.153061,-2.297481,0.7124159,0.04838575
9.857143,-2.113793,0.6612338,0.03494849
10.56122,-1.940525,0.6164587,0.02661098
11.26531,-1.780935,0.5788939,0.02111851
11.96939,-1.635375,0.5478871,0.01732052
12.67347,-1.50341,0.5225615,0.0146094
13.37755,-1.382904,0.5018196,0.01260606
14.08163,-1.275763,0.4851966,0.01111249
14.78571,-1.188526,0.4729586,0.01006777
15.4898,-1.087251,0.4601247,0.009012916
16.19388,-1.005731,0.4508252,0.008264586
16.89796,-0.9317409,0.4430128,0.007645673
17.60204,-0.8647591,0.4364404,0.007127923
18.30612,-0.8024701,0.4307638,0.006683216
19.0102,-0.7473882,0.4258457,0.006298912
19.71429,-0.6965076,0.4215221,0.005961896
20.41837,-0.6497854,0.417666,0.005663813
21.12245,-0.6075577,0.4142205,0.005400823
21.82653,-0.5748794,0.4115537,0.005198618
22.53061,-0.5306089,0.4082115,0.004949308
23.23469,-0.4953059,0.4054339,0.004747202
23.93878,-0.462611,0.4029044,0.004567991
24.64286,-0.4352521,0.4005534,0.004403869
25.34694,-0.4079084,0.3983137,0.004251158
26.05102,-0.3825164,0.396214,0.004113585
26.7551,-0.3605279,0.3942343,0.003985771
27.45918,-0.3386699,0.3923361,0.003865556
28.16327,-0.3185922,0.3905675,0.00375834
28.86735,-0.3008028,0.3888981,0.003658328
29.57143,-0.2831529,0.3873102,0.003564675
30.27551,-0.2664421,0.3858467,0.003481631
30.97959,-0.2517443,0.3844723,0.003404358
31.68367,-0.2378478,0.3832019,0.003333741
32.38776,-0.2244473,0.3820443,0.003271104
33.09184,-0.2113195,0.380965,0.003213268
33.79592,-0.194957,0.3800363,0.003163649
34.5,-0.1765905,0.3791955,0.003119263
