z,U_0,U_1,U_2
3.634163e-18,-1.384211e-17,-2.139325e-17,8.227006e-22
0.7040816,-0.2836971,-0.4908215,0.06010751
1.408163,-0.2851953,-0.537841,0.1315494
2.112245,-0.2620798,-0.535308,0.191993
2.816327,-0.2235987,-0.4965655,0.2410363
3.520408,-0.1679718,-0.4243655,0.2786671
4.22449,-0.08547517,-0.3127353,0.2986276
4.928571,0.09352441,-0.1081475,0.2755851
5.632653,1.955453,1.370104,0.319369
6.336735,3.560714,2.823907,0.7356327
7.040816,3.556404,3.091494,0.7053752
7.744898,3.553708,3.288506,0.6348474
8.44898,3.568238,3.435944,0.5556302
9.153061,3.593596,3.542299,0.484437
9.857143,3.623413,3.621773,0.4229295
10.56122,3.654536,3.682864,0.3704021
11.26531,3.685478,3.731291,0.3256795
11.96939,3.71558,3.771003,0.2875114
12.67347,3.744523,3.804478,0.2549866
13.37755,3.772467,3.833575,0.2270151
14.08163,3.798638,3.85888,0.2035176
14.78571,3.820913,3.879278,0.1854555
15.4898,3.847771,3.902811,0.1655115
16.19388,3.870652,3.922377,0.1507048
16.89796,3.892155,3.940925,0.1379189
17.60204,3.91267,3.958084,0.1269368
18.30612,3.932297,3.974576,0.1171978
19.0102,3.950811,3.990162,0.1090315
19.71429,3.968576,4.005121,0.1018641
20.41837,3.985381,4.01949,0.09549374
21.12245,4.001245,4.032963,0.08998941
21.82653,4.014081,4.043976,0.08586078
22.53061,4.030745,4.058114,0.08094812
23.23469,4.044693,4.070504,0.07699699
23.93878,4.057545,4.081596,0.07366524
24.64286,4.069946,4.092464,0.07100094
25.34694,4.081573,4.102905,0.06839706
26.05102,4.092366,4.112341,0.06620048
26.7551,4.102687,4.121541,0.06438785
27.45918,4.112417,4.130337,0.06256559
28.16327,4.121247,4.138133,0.06107351
28.86735,4.129643,4.145651,0.05981246
29.57143,4.137489,4.152738,0.05856447
30.27551,4.144472,4.158894,0.05754867
30.97959,4.151066,4.16475,0.05667545
31.68367,4.157048,4.170105,0.05578394
32.38776,4.162308,4.174725,0.05489925
33.09184,4.167227,4.179006,0.0541952
33.79592,4.171378,4.18257,0.05368686
34.5,4.175028,4.185607,0.0533004
