z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.04306723,-0.4803422,0.1342782
1.408163,-0.04991297,-0.4925922,0.2400723
2.112245,-0.1718898,-0.4565152,0.3165414
2.816327,-0.3083799,-0.4129341,0.3891215
3.520408,-0.4551279,-0.3639282,0.4527128
4.22449,-0.5754426,-0.2868025,0.4695344
4.928571,-0.5993542,-0.1294808,0.4152171
5.632653,-0.4246174,0.2389266,0.2690078
6.336735,0.1884048,1.122253,0.03746171
7.040816,1.562878,2.666945,-0.0828234
7.744898,2.750284,3.616114,0.005412063
8.44898,3.117392,3.8061,0.02761858
9.153061,3.270464,3.859299,0.02144686
9.857143,3.377248,3.889121,0.01278585
10.56122,3.463503,3.909215,0.006635775
11.26531,3.535969,3.923797,0.00305273
11.96939,3.598063,3.935146,0.001653457
12.67347,3.651816,3.944784,0.001718047
13.37755,3.699148,3.95371,0.002772079
14.08163,3.74033,3.962251,0.004413967
14.78571,3.772926,3.969752,0.006228921
15.4898,3.811003,3.979517,0.008632692
16.19388,3.841141,3.989031,0.01085221
16.89796,3.86852,3.998565,0.01304801
17.60204,3.89355,4.008285,0.0151773
18.30612,3.916684,4.01841,0.01727007
19.0102,3.938179,4.028689,0.0190736
19.71429,3.958242,4.039161,0.02086797
20.41837,3.976829,4.049439,0.02252774
21.12245,3.994178,4.05953,0.02399752
21.82653,4.008875,4.068671,0.02536623
22.53061,4.025536,4.079454,0.02662819
23.23469,4.040034,4.089092,0.02812822
23.93878,4.054049,4.098535,0.02908848
24.64286,4.066684,4.107695,0.02989858
25.34694,4.078805,4.116484,0.03105328
26.05102,4.090069,4.124825,0.03177787
26.7551,4.100471,4.132852,0.03255637
27.45918,4.110497,4.140585,0.03350176
28.16327,4.119683,4.147783,0.03401885
28.86735,4.128113,4.154583,0.03459673
29.57143,4.136207,4.161108,0.03530552
30.27551,4.143543,4.167049,0.03572588
30.97959,4.150196,4.172613,0.03588162
31.68367,4.156476,4.177902,0.03593651
32.38776,4.162162,4.182685,0.03564847
33.09184,4.167162,4.186939,0.03525549
33.79592,4.171599,4.190613,0.03529402
34.5,4.175632,4.193841,0.03551422
