z,p,k,epsilon
1.816559e-18,-3.890121,0.2614335,1.156702
0.7040816,-3.949948,0.5465424,0.1448245
1.408163,-4.017356,0.5792301,0.1230124
2.112245,-4.025838,0.5861151,0.128425
2.816327,-3.960995,0.6821288,0.1842224
3.520408,-3.91593,0.8391755,0.2668941
4.22449,-3.938561,1.018985,0.3702061
4.928571,-3.971966,1.269793,0.5670132
5.632653,-3.927655,1.581515,0.9128262
6.336735,-3.770143,1.56891,0.982522
7.040816,-3.512827,1.080992,0.4541778
7.744898,-3.241,0.8474688,0.1626854
8.44898,-2.975245,0.7895291,0.09093418
9.153061,-2.724561,0.7467195,0.06169173
9.857143,-2.492354,0.69928,0.0444049
10.56122,-2.280106,0.6510284,0.03295118
11.26531,-2.087179,0.6065555,0.0251407
11.96939,-1.912673,0.5680319,0.01975165
12.67347,-1.755135,0.5359369,0.01600593
13.37755,-1.612008,0.5097185,0.01335891
14.08163,-1.484388,0.4889907,0.01148068
14.78571,-1.367687,0.4724307,0.01009851
15.4898,-1.264146,0.459511,0.009076706
16.19388,-1.166148,0.4488215,0.00824906
16.89796,-1.07838,0.440305,0.007596
17.60204,-0.9984947,0.4332396,0.007055251
18.30612,-0.9249217,0.4273363,0.006599638
19.0102,-0.8598446,0.4225651,0.006226854
19.71429,-0.8000158,0.4183893,0.005898105
20.41837,-0.744995,0.4147158,0.005606891
21.12245,-0.6941945,0.4114167,0.00534575
21.82653,-0.648354,0.4084696,0.005114054
22.53061,-0.6084758,0.4058872,0.004914827
23.23469,-0.5700359,0.4033848,0.004724159
23.93878,-0.531847,0.4009034,0.004535262
24.64286,-0.5013387,0.3988106,0.004385808
25.34694,-0.470858,0.3967201,0.004236677
26.05102,-0.4415835,0.3946879,0.004093117
26.7551,-0.4180966,0.3929015,0.003975322
27.45918,-0.3946098,0.391115,0.003857526
28.16327,-0.3724022,0.3893909,0.003745367
28.86735,-0.3547511,0.3878831,0.003653299
29.57143,-0.3371001,0.3863753,0.003561231
30.27551,-0.3204894,0.3849139,0.003472746
30.97959,-0.3099884,0.3836986,0.003403127
31.68367,-0.2994875,0.3824833,0.003333508
32.38776,-0.2890965,0.3812752,0.00326437
33.09184,-0.2738635,0.380376,0.00321483
33.79592,-0.2579702,0.3794867,0.003165863
34.5,-0.2420768,0.3785974,0.003116896
