z,p,k,epsilon
0,-3.326806,1.395158,14.24361
0.7040816,-3.647043,0.5435868,0.2619712
1.408163,-3.853389,0.7811095,0.4005814
2.112245,-3.907458,1.048521,0.7036626
2.816327,-4.110317,1.281281,1.545384
3.520408,-4.184655,1.624062,1.85677
4.22449,-4.044609,1.521304,0.8091072
4.928571,-3.886581,1.351192,0.4073249
5.632653,-3.612701,1.182224,0.2308627
6.336735,-3.301835,1.024212,0.1387121
7.040816,-2.983497,0.88521,0.08699832
7.744898,-2.681685,0.77111,0.05664984
8.44898,-2.407807,0.682262,0.03877495
9.153061,-2.163591,0.6150677,0.02802325
9.857143,-1.946805,0.5654169,0.0214292
10.56122,-1.756617,0.5292212,0.01724262
11.26531,-1.589778,0.5028713,0.01446948
11.96939,-1.442539,0.4836363,0.01255259
12.67347,-1.312288,0.4693267,0.01115359
13.37755,-1.196089,0.4583953,0.01008028
14.08163,-1.093226,0.4499448,0.009236547
14.78571,-1.003522,0.443474,0.008574533
15.4898,-0.9206654,0.4376497,0.007968477
16.19388,-0.8473225,0.4329628,0.007472874
16.89796,-0.7815959,0.4288512,0.007038597
17.60204,-0.722309,0.4252327,0.006655491
18.30612,-0.6687052,0.421939,0.006312193
19.0102,-0.6215253,0.4189818,0.006010242
19.71429,-0.5781408,0.4162418,0.005736597
20.41837,-0.5385778,0.4136499,0.005485695
21.12245,-0.5019178,0.4112117,0.005256037
21.82653,-0.4749801,0.4093043,0.00508277
22.53061,-0.4432956,0.4068752,0.00487201
23.23469,-0.413406,0.404582,0.004680185
23.93878,-0.3851972,0.4024866,0.004509179
24.64286,-0.3622326,0.4005516,0.004361602
25.34694,-0.3402439,0.3986369,0.00421869
26.05102,-0.3197435,0.3967843,0.004084004
26.7551,-0.3013727,0.3950551,0.00396661
27.45918,-0.2839135,0.3933428,0.003851719
28.16327,-0.2674824,0.3916974,0.003744374
28.86735,-0.2523602,0.3901919,0.003651648
29.57143,-0.237838,0.3887038,0.003560781
30.27551,-0.2239621,0.3872842,0.003475999
30.97959,-0.2109476,0.3860313,0.003404369
31.68367,-0.1982585,0.3848075,0.003335096
32.38776,-0.1861523,0.3836391,0.003269789
33.09184,-0.1726169,0.3826639,0.003216801
33.79592,-0.1581047,0.3817514,0.003167732
34.5,-0.1441173,0.3808605,0.003119994
