z,U_0,U_1,U_2
1.816559e-18,-1.151731e-17,-4.45569e-18,1.682284e-19
0.7040816,-0.6683724,-0.2650808,0.2755249
1.408163,-0.735651,-0.2006948,0.4394855
2.112245,-0.7001506,-0.07981011,0.554189
2.816327,-0.6107584,0.02410669,0.6446088
3.520408,-0.3886209,0.05934144,0.6738653
4.22449,0.3034912,0.2686728,0.5733601
4.928571,1.703179,1.32431,0.3690876
5.632653,2.88031,2.57398,0.2078412
6.336735,3.421105,3.124656,0.1315688
7.040816,3.636466,3.331431,0.08420836
7.744898,3.725644,3.455374,0.05330948
8.44898,3.761928,3.551578,0.03799448
9.153061,3.77667,3.62905,0.03429959
9.857143,3.784109,3.691263,0.03768956
10.56122,3.790344,3.740963,0.04364114
11.26531,3.797719,3.781207,0.05025281
11.96939,3.806964,3.814465,0.05597902
12.67347,3.818156,3.842602,0.06069564
13.37755,3.831211,3.86714,0.06434837
14.08163,3.845415,3.888607,0.06691889
14.78571,3.860693,3.908075,0.06844753
15.4898,3.876673,3.925976,0.06906672
16.19388,3.893365,3.943192,0.06932192
16.89796,3.910041,3.959247,0.06922809
17.60204,3.926751,3.974627,0.06857949
18.30612,3.943415,3.989471,0.06777482
19.0102,3.959607,4.003506,0.06672547
19.71429,3.97551,4.017161,0.0655728
20.41837,3.990933,4.030296,0.06448232
21.12245,4.005907,4.042987,0.06329879
21.82653,4.020405,4.0552,0.06206024
22.53061,4.033717,4.066425,0.06096776
23.23469,4.046988,4.077599,0.05978723
23.93878,4.06034,4.088862,0.05869886
24.64286,4.071957,4.098689,0.05777428
25.34694,4.083578,4.108515,0.05679543
26.05102,4.094872,4.118085,0.05593105
26.7551,4.104746,4.126463,0.05516911
27.45918,4.114621,4.134841,0.05440718
28.16327,4.124079,4.142884,0.05373122
28.86735,4.132113,4.149713,0.05313119
29.57143,4.140147,4.156541,0.05253116
30.27551,4.14787,4.163117,0.0519772
30.97959,4.154028,4.168331,0.05143066
31.68367,4.160185,4.173545,0.05088412
32.38776,4.166298,4.178722,0.05033743
33.09184,4.170559,4.182291,0.05005445
33.79592,4.174771,4.185808,0.04977811
34.5,4.178983,4.189325,0.04950177
