z,p,k,epsilon
0,-2.182886,1.008045,8.747686
0.7040816,-2.398427,0.3916853,0.1724099
1.408163,-2.504899,0.5805174,0.228465
2.112245,-2.423832,0.7176165,0.2539296
2.816327,-2.342331,0.7459451,0.3377873
3.520408,-2.280848,0.7514927,0.4399331
4.22449,-2.014961,0.7821658,0.1586003
4.928571,-1.714391,0.7425564,0.09169035
5.632653,-1.500542,0.6932231,0.06262377
6.336735,-1.318372,0.6506583,0.04656111
7.040816,-1.196097,0.6155157,0.036408
7.744898,-1.104249,0.5865362,0.02949338
8.44898,-1.032124,0.5622982,0.02453307
9.153061,-0.9724427,0.5417213,0.02083658
9.857143,-0.9202827,0.5241056,0.01800459
10.56122,-0.8732689,0.5089257,0.01578779
11.26531,-0.8295504,0.4957921,0.01401944
11.96939,-0.7883935,0.4843612,0.01258037
12.67347,-0.7491368,0.4744082,0.01139475
13.37755,-0.7111598,0.4656672,0.01040026
14.08163,-0.6753591,0.4581287,0.009573538
14.78571,-0.6454685,0.4522193,0.008945701
15.4898,-0.6066575,0.4454801,0.008248132
16.19388,-0.5743786,0.4401684,0.007712272
16.89796,-0.5438508,0.4354123,0.007246847
17.60204,-0.5145886,0.4311558,0.006840363
18.30612,-0.4869472,0.4272264,0.006473785
19.0102,-0.4605739,0.4236359,0.006146442
19.71429,-0.4358945,0.4202855,0.005848422
20.41837,-0.412323,0.4171818,0.005581916
21.12245,-0.3896567,0.4142966,0.005341694
21.82653,-0.3710426,0.4118415,0.005141605
22.53061,-0.3483393,0.4090146,0.004920304
23.23469,-0.330097,0.4065912,0.00473478
23.93878,-0.3103868,0.4041536,0.004555089
24.64286,-0.2931496,0.4019496,0.004398043
25.34694,-0.2770483,0.3998259,0.004249884
26.05102,-0.2609937,0.397767,0.00411262
26.7551,-0.2462374,0.3958498,0.003988755
27.45918,-0.2322241,0.3939882,0.003870446
28.16327,-0.2183583,0.3922082,0.003762186
28.86735,-0.2053743,0.3905635,0.003664668
29.57143,-0.1929134,0.3889728,0.00357165
30.27551,-0.1804954,0.3874737,0.003487059
30.97959,-0.1686546,0.3861104,0.003411596
31.68367,-0.1573305,0.3848187,0.003340995
32.38776,-0.1461051,0.3836133,0.00327658
33.09184,-0.1346982,0.3825443,0.003220266
33.79592,-0.1232815,0.3815875,0.003170367
34.5,-0.1114742,0.3806923,0.003124051
