z,p,k,epsilon
1.816559e-18,0.9323237,0.5342629,3.375372
0.7040816,0.9540171,0.4731119,0.1452531
1.408163,0.9537202,0.6233376,0.1320732
2.112245,0.9749804,0.7258438,0.1315078
2.816327,0.9449647,0.7785906,0.1222591
3.520408,0.8150569,0.7740591,0.1020394
4.22449,0.6376334,0.7300603,0.07820317
4.928571,0.4478246,0.6826246,0.05952394
5.632653,0.3524631,0.6418205,0.0461347
6.336735,0.239081,0.6097122,0.03696112
7.040816,0.1392368,0.583573,0.03039905
7.744898,0.05178321,0.5617087,0.02554767
8.44898,-0.02369977,0.5430114,0.02185434
9.153061,-0.08762175,0.5267871,0.01897415
9.857143,-0.1409031,0.512587,0.01668379
10.56122,-0.183947,0.5001566,0.01484005
11.26531,-0.2177819,0.4891967,0.01332972
11.96939,-0.2434838,0.479527,0.01207599
12.67347,-0.2624318,0.4709799,0.01102387
13.37755,-0.2757395,0.4633625,0.01012694
14.08163,-0.2842375,0.4566968,0.009370236
14.78571,-0.2883931,0.4507411,0.008716071
15.4898,-0.2893312,0.4454597,0.008153966
16.19388,-0.2877889,0.4405532,0.007645371
16.89796,-0.2844846,0.436148,0.007201053
17.60204,-0.2793032,0.4321055,0.006803699
18.30612,-0.2730755,0.4283465,0.006444221
19.0102,-0.2656239,0.4249457,0.006130467
19.71429,-0.2576075,0.4217486,0.005843494
20.41837,-0.2494365,0.4187391,0.005581026
21.12245,-0.2407983,0.4158996,0.005340304
21.82653,-0.2314797,0.4132141,0.005121585
22.53061,-0.2224596,0.4107749,0.004932473
23.23469,-0.2131252,0.4083544,0.004747944
23.93878,-0.204035,0.4059079,0.004561947
24.64286,-0.1949781,0.4037728,0.004413816
25.34694,-0.1858636,0.4016389,0.004265984
26.05102,-0.1771734,0.399548,0.004123229
26.7551,-0.1684823,0.3976664,0.004004797
27.45918,-0.1597912,0.3957847,0.003886366
28.16327,-0.1514709,0.3939587,0.003773332
28.86735,-0.1431604,0.3923424,0.003679956
29.57143,-0.1348499,0.3907262,0.003586581
30.27551,-0.126825,0.3891543,0.003496707
30.97959,-0.1188356,0.3878342,0.003425655
31.68367,-0.1108462,0.3865142,0.003354603
32.38776,-0.1029984,0.3851999,0.003284005
33.09184,-0.09498939,0.3842056,0.003233086
33.79592,-0.08689743,0.3832216,0.003182751
34.5,-0.07880546,0.3822375,0.003132416
