z,p,k,epsilon
0,-1.556136,0.7771496,5.920619
0.7040816,-1.551568,0.5682544,0.19695
1.408163,-1.636045,0.7116936,0.1473018
2.112245,-1.721306,0.8257474,0.1435354
2.816327,-1.864627,0.9114347,0.1427784
3.520408,-1.96357,0.9334364,0.1305504
4.22449,-2.0071,0.9055763,0.1090551
4.928571,-2.017484,0.8507732,0.08587653
5.632653,-1.981667,0.7866909,0.06573654
6.336735,-1.911089,0.7235146,0.05019686
7.040816,-1.818276,0.6663055,0.03875554
7.744898,-1.712581,0.6169039,0.03043887
8.44898,-1.601382,0.5759339,0.02445845
9.153061,-1.489853,0.5429894,0.02015897
9.857143,-1.381231,0.5170891,0.01704367
10.56122,-1.277644,0.496933,0.01474319
11.26531,-1.180808,0.4812781,0.01300403
11.96939,-1.091147,0.4690714,0.01165778
12.67347,-1.008539,0.459386,0.01058444
13.37755,-0.9322645,0.4515331,0.009704413
14.08163,-0.8634402,0.4451374,0.008979115
14.78571,-0.8054086,0.4401308,0.008405068
15.4898,-0.7435368,0.4352446,0.007842053
16.19388,-0.689834,0.4311315,0.007371193
16.89796,-0.6411483,0.4275632,0.006962723
17.60204,-0.5972333,0.4242804,0.006595866
18.30612,-0.5563455,0.4212829,0.006265725
19.0102,-0.5202514,0.4185568,0.005974484
19.71429,-0.4868436,0.4159587,0.005707452
20.41837,-0.4553428,0.4135198,0.005463056
21.12245,-0.4256144,0.4111788,0.00523754
21.82653,-0.4009379,0.409142,0.005049792
22.53061,-0.3780939,0.4070627,0.004870342
23.23469,-0.3540149,0.4049102,0.004687659
23.93878,-0.3286348,0.4027116,0.004501731
24.64286,-0.3101514,0.4008547,0.004359464
25.34694,-0.2925623,0.3989759,0.00421783
26.05102,-0.2750565,0.3971292,0.004081042
26.7551,-0.2600901,0.395456,0.003967239
27.45918,-0.2456258,0.3937628,0.003852987
28.16327,-0.2312921,0.3921156,0.003743954
28.86735,-0.2185942,0.3906513,0.003653724
29.57143,-0.2062122,0.3891716,0.003563169
30.27551,-0.1938092,0.3877308,0.003476052
30.97959,-0.1824622,0.3865226,0.003407191
31.68367,-0.171351,0.385301,0.003338055
32.38776,-0.160202,0.3840966,0.003270167
33.09184,-0.1474977,0.3831716,0.00322001
33.79592,-0.1354219,0.3822569,0.003170972
34.5,-0.1233461,0.3813422,0.003121934
