z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.180911,2.782577,-0.004208794
1.408163,0.3054445,2.93282,-0.02663311
2.112245,0.6490864,3.075338,0.01422379
2.816327,0.8773431,3.221184,0.1481251
3.520408,1.086749,3.372727,0.3839609
4.22449,1.382597,3.52536,0.6800667
4.928571,1.838142,3.633818,0.9279477
5.632653,2.345394,3.662937,1.008508
6.336735,2.758455,3.6535,0.9502066
7.040816,3.050756,3.646093,0.8223858
7.744898,3.240438,3.653479,0.6909889
8.44898,3.361757,3.672837,0.5773385
9.153061,3.443605,3.697485,0.4868528
9.857143,3.503664,3.72323,0.4167123
10.56122,3.552445,3.748278,0.3624739
11.26531,3.594977,3.772164,0.3199043
11.96939,3.633888,3.794994,0.2855757
12.67347,3.669956,3.816847,0.2573648
13.37755,3.703971,3.838001,0.2336197
14.08163,3.735432,3.858013,0.2137512
14.78571,3.761781,3.875109,0.198545
15.4898,3.793872,3.89633,0.1813919
16.19388,3.820968,3.914673,0.1682488
16.89796,3.846663,3.932407,0.1567364
17.60204,3.870789,3.949381,0.1465822
18.30612,3.893936,3.965879,0.1372054
19.0102,3.915718,3.981799,0.1293104
19.71429,3.936625,3.997257,0.1219497
20.41837,3.95635,4.012038,0.115307
21.12245,3.974865,4.026097,0.1094973
21.82653,3.990189,4.037857,0.1048
22.53061,4.008971,4.052453,0.09939621
23.23469,4.02508,4.065085,0.09493221
23.93878,4.040413,4.077125,0.0907014
24.64286,4.054504,4.088443,0.08755816
25.34694,4.068224,4.099423,0.0842953
26.05102,4.080702,4.109444,0.08143231
26.7551,4.092482,4.119036,0.07910642
27.45918,4.103899,4.128297,0.07671853
28.16327,4.114069,4.136556,0.07467175
28.86735,4.123634,4.144394,0.07300136
29.57143,4.132805,4.151868,0.07131351
30.27551,4.140844,4.158402,0.06987289
30.97959,4.148316,4.164512,0.0687453
31.68367,4.155297,4.170173,0.06761005
32.38776,4.161385,4.175072,0.06656717
33.09184,4.166913,4.179539,0.06584281
33.79592,4.171744,4.183386,0.06517233
34.5,4.175982,4.186732,0.06457781
