z,p,k,epsilon
0,-2.574679,0.3764936,1.996742
0.7040816,-2.620671,0.8233245,0.3105542
1.408163,-2.657242,1.036463,0.3712658
2.112245,-2.708115,1.0873,0.4016952
2.816327,-2.816519,0.9937471,0.366672
3.520408,-2.989498,0.9234339,0.3635558
4.22449,-3.168957,1.018423,0.4817345
4.928571,-3.302653,1.205562,0.6723782
5.632653,-3.357669,1.371941,0.8426178
6.336735,-3.304833,1.429591,0.8978776
7.040816,-3.174843,1.314519,0.7344578
7.744898,-2.962041,1.107812,0.4266192
8.44898,-2.728195,0.9495091,0.2012894
9.153061,-2.504277,0.855223,0.1072821
9.857143,-2.295872,0.7799493,0.06506232
10.56122,-2.103562,0.7150273,0.04338356
11.26531,-1.926828,0.6600689,0.0309789
11.96939,-1.764922,0.6144681,0.02338369
12.67347,-1.617075,0.5771343,0.01849578
13.37755,-1.481646,0.5466596,0.01520279
14.08163,-1.361003,0.5224558,0.01293786
14.78571,-1.255514,0.5031627,0.01131888
15.4898,-1.152543,0.4870991,0.01008013
16.19388,-1.059924,0.473593,0.009081697
16.89796,-0.9759566,0.4620622,0.008268462
17.60204,-0.9015581,0.4529591,0.007633374
18.30612,-0.8321846,0.4449147,0.007086063
19.0102,-0.7708889,0.4383355,0.006643179
19.71429,-0.7149681,0.4326646,0.00626024
20.41837,-0.6622847,0.4273969,0.005913737
21.12245,-0.6149575,0.4228934,0.00561336
21.82653,-0.5715775,0.4189372,0.005352707
22.53061,-0.5308659,0.4152399,0.00511874
23.23469,-0.4937538,0.4119137,0.004904652
23.93878,-0.4568561,0.4086036,0.004692157
24.64286,-0.4271894,0.4059114,0.004527189
25.34694,-0.397523,0.4032236,0.004362513
26.05102,-0.3682704,0.4005508,0.004202324
26.7551,-0.3440264,0.3983293,0.004074004
27.45918,-0.3197824,0.3961079,0.003945684
28.16327,-0.2959605,0.3939322,0.003822645
28.86735,-0.2755363,0.3921083,0.003723346
29.57143,-0.2551121,0.3902844,0.003624047
30.27551,-0.2348401,0.3884958,0.003528088
30.97959,-0.2172585,0.3870539,0.003453485
31.68367,-0.1996769,0.3856121,0.003378882
32.38776,-0.1818656,0.3841633,0.003304379
33.09184,-0.1657088,0.3831037,0.003251457
33.79592,-0.1495241,0.3820548,0.003199072
34.5,-0.1332703,0.3810036,0.003146636
