z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.5290514,-0.302721,-0.00633904
1.408163,-0.5067434,0.3619206,-0.02814508
2.112245,-0.4607065,0.8996641,0.03338701
2.816327,-0.4112185,1.308107,0.2180841
3.520408,-0.3683342,1.714807,0.546282
4.22449,-0.3332222,2.257821,0.8465463
4.928571,-0.3038112,2.791041,0.9621455
5.632653,-0.2764188,3.195762,0.9777692
6.336735,-0.2490306,3.543493,0.9502601
7.040816,-0.2241442,3.81768,0.906855
7.744898,-0.2004152,4.047668,0.8541708
8.44898,-0.178395,4.24367,0.7980932
9.153061,-0.1581098,4.412598,0.7417431
9.857143,-0.1396455,4.559552,0.6867671
10.56122,-0.1229982,4.688033,0.6342734
11.26531,-0.1081353,4.800906,0.5849337
11.96939,-0.09499846,4.900769,0.5389648
12.67347,-0.08347816,4.989572,0.4964495
13.37755,-0.07336446,5.069158,0.4573256
14.08163,-0.06457467,5.140253,0.421768
14.78571,-0.05725211,5.201259,0.3909885
15.4898,-0.0499538,5.263318,0.3596797
16.19388,-0.04416385,5.316672,0.3334306
16.89796,-0.03933366,5.365719,0.3095233
17.60204,-0.03484733,5.410917,0.2878824
18.30612,-0.0308522,5.452772,0.2679782
19.0102,-0.02738248,5.490986,0.2504839
19.71429,-0.024442,5.526732,0.234631
20.41837,-0.02197985,5.560169,0.2201452
21.12245,-0.01959924,5.591212,0.2069826
21.82653,-0.01756422,5.619482,0.1953368
22.53061,-0.01591399,5.646543,0.1849403
23.23469,-0.01415655,5.671778,0.175318
23.93878,-0.01268891,5.696995,0.1658275
24.64286,-0.0116188,5.718461,0.1586947
25.34694,-0.01035923,5.739388,0.1516333
26.05102,-0.009349446,5.759637,0.1450021
26.7551,-0.008525334,5.777001,0.1397502
27.45918,-0.007605882,5.79411,0.1345433
28.16327,-0.006891718,5.810474,0.1297442
28.86735,-0.006278759,5.824233,0.1260049
29.57143,-0.005603133,5.837812,0.122297
30.27551,-0.005061911,5.850744,0.1188576
30.97959,-0.004621163,5.861278,0.1163057
31.68367,-0.004124249,5.871526,0.1137951
32.38776,-0.00369087,5.881364,0.1113792
33.09184,-0.0033897,5.888984,0.1097637
33.79592,-0.003033339,5.896041,0.1082181
34.5,-0.002685715,5.903021,0.1066865
