z,p,k,epsilon
1.817048e-18,-3.030192,0.1655392,0.5823129
0.7040816,-3.012244,0.2402197,0.05743729
1.408163,-3.0317,0.3509675,0.07834179
2.112245,-3.107727,0.420951,0.09557962
2.816327,-3.233306,0.450203,0.1006603
3.520408,-3.313307,0.4875913,0.1163169
4.22449,-3.303522,0.5945867,0.1890656
4.928571,-3.33026,0.7228178,0.2560847
5.632653,-3.427002,0.8415301,0.2616405
6.336735,-3.489442,1.048787,0.338866
7.040816,-3.477459,1.416317,0.5976515
7.744898,-3.358674,1.681435,0.8564407
8.44898,-3.129788,1.444755,0.6513814
9.153061,-2.866113,1.05933,0.2813654
9.857143,-2.619808,0.8884597,0.1291247
10.56122,-2.396925,0.8046962,0.07493316
11.26531,-2.194906,0.7400776,0.0492595
11.96939,-2.01109,0.6844133,0.03474781
12.67347,-1.843739,0.6366599,0.02584058
13.37755,-1.690302,0.5961893,0.02006376
14.08163,-1.553142,0.5631255,0.0162356
14.78571,-1.439691,0.5380942,0.01377657
15.4898,-1.310995,0.5124411,0.01156781
16.19388,-1.20646,0.4938953,0.01014505
16.89796,-1.111877,0.4786534,0.009066235
17.60204,-1.025503,0.4658787,0.008203789
18.30612,-0.9457813,0.4551852,0.007515293
19.0102,-0.875049,0.4462308,0.006951437
19.71429,-0.8100256,0.4386939,0.006485883
20.41837,-0.7503406,0.4322414,0.006091119
21.12245,-0.6944043,0.4266193,0.00575064
21.82653,-0.6519303,0.4224632,0.005500012
22.53061,-0.6003138,0.4173041,0.005192346
23.23469,-0.5567829,0.4132664,0.004950641
23.93878,-0.5158162,0.4097496,0.004742861
24.64286,-0.4807518,0.4064855,0.004552174
25.34694,-0.447323,0.4035175,0.004379261
26.05102,-0.4152512,0.4007938,0.004224876
26.7551,-0.3872648,0.3982578,0.004081907
27.45918,-0.3600619,0.3958775,0.003949158
28.16327,-0.3339683,0.3937202,0.003832148
28.86735,-0.3106602,0.3916916,0.003722749
29.57143,-0.2879988,0.3897853,0.003621229
30.27551,-0.2660897,0.3880671,0.003532159
30.97959,-0.2461925,0.3864527,0.003448767
31.68367,-0.2269491,0.3849743,0.003373177
32.38776,-0.2079112,0.3836461,0.003306621
33.09184,-0.1901779,0.3824071,0.003244666
33.79592,-0.1723367,0.3813461,0.003191906
34.5,-0.1535851,0.3803921,0.00314496
