z,p,k,epsilon
0,-5.379574,0.9280472,7.730146
0.7040816,-5.633974,1.328886,1.153594
1.408163,-5.680944,1.721982,1.540556
2.112245,-5.579742,1.604745,1.391607
2.816327,-5.383144,1.292415,1.093368
3.520408,-4.997191,1.238465,0.8989032
4.22449,-4.648003,1.375646,0.920868
4.928571,-3.972063,1.417637,0.7176649
5.632653,-2.822512,1.281509,0.3443937
6.336735,-1.833218,1.110692,0.1670711
7.040816,-1.222029,0.9565532,0.0926194
7.744898,-0.9551971,0.8375221,0.05881278
8.44898,-0.7771588,0.7454922,0.04055214
9.153061,-0.6749677,0.675686,0.03011118
9.857143,-0.6022277,0.6234153,0.0237327
10.56122,-0.5470234,0.5838872,0.01951222
11.26531,-0.50338,0.5535571,0.01654887
11.96939,-0.4672174,0.5298473,0.01437178
12.67347,-0.4368277,0.5110662,0.01271373
13.37755,-0.4107766,0.4958646,0.01140588
14.08163,-0.3891677,0.4835758,0.01036528
14.78571,-0.3723245,0.4739066,0.009560809
15.4898,-0.3489276,0.4644225,0.008778461
16.19388,-0.3323193,0.4567689,0.008157473
16.89796,-0.3165086,0.4503225,0.00763087
17.60204,-0.3023329,0.4443686,0.007159814
18.30612,-0.28802,0.4391547,0.006748823
19.0102,-0.2742973,0.4344844,0.00638706
19.71429,-0.2621671,0.430209,0.006063458
20.41837,-0.2501785,0.4263532,0.005772884
21.12245,-0.2389209,0.422727,0.005508114
21.82653,-0.2298192,0.4199542,0.005308534
22.53061,-0.2174504,0.416516,0.005069792
23.23469,-0.2063943,0.4134495,0.004858312
23.93878,-0.1958127,0.4105256,0.004663925
24.64286,-0.1839609,0.4079131,0.004495972
25.34694,-0.1752991,0.4054633,0.004339372
26.05102,-0.1665288,0.4030757,0.00419407
26.7551,-0.1558878,0.4008547,0.004062566
27.45918,-0.1481108,0.3987384,0.003938066
28.16327,-0.1397345,0.396702,0.003823919
28.86735,-0.1300155,0.3948226,0.003720792
29.57143,-0.1225667,0.3930264,0.003623039
30.27551,-0.1146703,0.391325,0.003534037
30.97959,-0.1057531,0.3897747,0.003454311
31.68367,-0.09838472,0.3883165,0.003380044
32.38776,-0.09099631,0.386952,0.003312293
33.09184,-0.08275022,0.3857332,0.003252667
33.79592,-0.0751951,0.3846481,0.003200022
34.5,-0.06803221,0.3836323,0.003151266
