z,p,k,epsilon
3.634152e-18,2.095058,0.6789738,4.836103
0.7040816,2.112486,0.8933618,0.3174384
1.408163,2.091064,1.00932,0.2570183
2.112245,2.26649,0.9919449,0.1977875
2.816327,2.571886,0.9713717,0.1561642
3.520408,2.742625,0.9534525,0.1272377
4.22449,2.562125,0.8855658,0.0958014
4.928571,2.265149,0.8043587,0.07024375
5.632653,1.994188,0.7254986,0.05164608
6.336735,1.760836,0.6701652,0.04009916
7.040816,1.552683,0.6281638,0.03227111
7.744898,1.363919,0.5954929,0.02672342
8.44898,1.191448,0.5693065,0.02262874
9.153061,1.035873,0.5478974,0.01951825
9.857143,0.8965803,0.5300711,0.01709291
10.56122,0.773099,0.5150857,0.01516823
11.26531,0.6641479,0.5022652,0.01360687
11.96939,0.5684665,0.4912044,0.01231838
12.67347,0.4848129,0.481589,0.01124117
13.37755,0.4114933,0.4731165,0.01032432
14.08163,0.3491835,0.46579,0.009553492
14.78571,0.3000073,0.4598447,0.008945842
15.4898,0.2454769,0.4532737,0.008292769
16.19388,0.2048058,0.4480101,0.007781437
16.89796,0.1709705,0.4431281,0.007324723
17.60204,0.1402486,0.4387695,0.006921393
18.30612,0.1136932,0.4346734,0.006557271
19.0102,0.09170464,0.4309459,0.006231707
19.71429,0.07259859,0.4274776,0.005937178
20.41837,0.05703455,0.4241856,0.00566752
21.12245,0.04220929,0.4211281,0.005423815
21.82653,0.0322663,0.418703,0.005235915
22.53061,0.02163742,0.4155915,0.005000343
23.23469,0.01497363,0.4128734,0.004804242
23.93878,0.006770954,0.4102942,0.004624746
24.64286,0.000836347,0.4079036,0.004461837
25.34694,-0.002395221,0.4056065,0.004309984
26.05102,-0.006973686,0.4034228,0.004172316
26.7551,-0.00989508,0.4013247,0.004042745
27.45918,-0.01109549,0.3993067,0.003921046
28.16327,-0.01356002,0.3974034,0.003812065
28.86735,-0.01472616,0.395582,0.003709274
29.57143,-0.01462954,0.3938445,0.003613168
30.27551,-0.0155893,0.3922276,0.003527764
30.97959,-0.01570526,0.3906923,0.003447444
31.68367,-0.01471998,0.3892646,0.003374115
32.38776,-0.01452044,0.3879549,0.003309087
33.09184,-0.01397012,0.3867235,0.003248371
33.79592,-0.01258279,0.3856457,0.003196155
34.5,-0.01170915,0.3846698,0.003149632
