z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.3129199,2.34642,-0.04990584
1.408163,-0.2749114,2.805648,-0.1025398
2.112245,-0.2541646,3.188556,-0.1207699
2.816327,-0.2706677,3.518916,-0.1031116
3.520408,-0.3108548,3.727039,-0.09979306
4.22449,-0.3262663,3.685877,-0.1253948
4.928571,-0.2788332,3.533094,-0.2050799
5.632653,-0.1682941,3.43662,-0.2968366
6.336735,-0.009141511,3.620346,-0.3583722
7.040816,0.1515251,4.116316,-0.337981
7.744898,0.2519252,4.625865,-0.241947
8.44898,0.2824812,4.916186,-0.1430857
9.153061,0.2790074,5.062302,-0.07293922
9.857143,0.2621753,5.152722,-0.02453281
10.56122,0.2403021,5.219688,0.009752494
11.26531,0.2170817,5.274413,0.03434364
11.96939,0.1943148,5.321209,0.05206109
12.67347,0.1730598,5.362522,0.06477416
13.37755,0.1535045,5.399921,0.07373628
14.08163,0.1361697,5.433657,0.07981689
14.78571,0.120875,5.464225,0.08364159
15.4898,0.106613,5.494007,0.0858285
16.19388,0.09445303,5.521588,0.08666235
16.89796,0.08388903,5.547743,0.0868187
17.60204,0.07436247,5.572625,0.08603384
18.30612,0.06612924,5.596543,0.08509953
19.0102,0.05914454,5.61903,0.08380795
19.71429,0.05279783,5.640696,0.08207573
20.41837,0.0472952,5.661449,0.08049744
21.12245,0.04234595,5.681329,0.07879961
21.82653,0.03868094,5.697645,0.07740408
22.53061,0.03498596,5.715405,0.07561629
23.23469,0.03096822,5.734901,0.07360775
23.93878,0.02786466,5.751853,0.07259765
24.64286,0.02560136,5.766718,0.07180698
25.34694,0.02302999,5.781607,0.07039657
26.05102,0.02055888,5.796114,0.06909484
26.7551,0.01888911,5.808505,0.06856088
27.45918,0.01697904,5.821032,0.06752933
28.16327,0.01519988,5.833034,0.06666728
28.86735,0.0139893,5.842999,0.06638308
29.57143,0.01260264,5.853082,0.06573358
30.27551,0.01128328,5.862783,0.0651886
30.97959,0.01042706,5.870302,0.06514887
31.68367,0.009453952,5.877905,0.06487468
32.38776,0.008462671,5.885389,0.06456038
33.09184,0.007888598,5.89066,0.06469952
33.79592,0.007260716,5.895819,0.06469719
34.5,0.006599208,5.900999,0.06463365
