z,U_0,U_1,U_2
3.63404e-18,-3.111766e-17,6.706291e-17,-2.193841e-19
0.7040816,-0.2959744,1.7558,-0.06323861
1.408163,-0.2059672,2.198203,-0.1949849
2.112245,-0.1910163,2.815374,-0.3218359
2.816327,-0.1870207,3.590825,-0.436471
3.520408,-0.1474817,3.997677,-0.5382748
4.22449,-0.01188624,4.016261,-0.6466979
4.928571,0.2642131,4.024441,-0.6934754
5.632653,0.5901556,4.287063,-0.5657156
6.336735,0.8080851,4.610726,-0.2896565
7.040816,0.8437925,4.808891,-0.03390717
7.744898,0.7926692,4.920032,0.1376371
8.44898,0.692754,5.001634,0.2218528
9.153061,0.595126,5.066448,0.2664164
9.857143,0.5083806,5.122875,0.2853041
10.56122,0.4342455,5.173997,0.2896831
11.26531,0.3718858,5.220841,0.2857788
11.96939,0.3195002,5.264184,0.2772809
12.67347,0.2754754,5.304639,0.2661468
13.37755,0.238152,5.343044,0.2534833
14.08163,0.2071557,5.378701,0.2405545
14.78571,0.1837039,5.408675,0.2292434
15.4898,0.1576006,5.445284,0.2148791
16.19388,0.1383868,5.476694,0.2026049
16.89796,0.1218605,5.506261,0.1912224
17.60204,0.1075825,5.53438,0.1806024
18.30612,0.09513112,5.561636,0.1704566
19.0102,0.08456312,5.587381,0.1614301
19.71429,0.07528361,5.612281,0.1529747
20.41837,0.06716509,5.63575,0.1452216
21.12245,0.06001122,5.657956,0.1380993
21.82653,0.05436154,5.677346,0.1322025
22.53061,0.04829718,5.699652,0.1253537
23.23469,0.04326693,5.719067,0.1201459
23.93878,0.03858424,5.737413,0.1150616
24.64286,0.03498162,5.75469,0.1109129
25.34694,0.03137255,5.771368,0.1070269
26.05102,0.02822556,5.786802,0.1032523
26.7551,0.02560552,5.801212,0.1002868
27.45918,0.02297935,5.815154,0.09746516
28.16327,0.02075083,5.827803,0.09479435
28.86735,0.01883619,5.839449,0.09273386
29.57143,0.01691746,5.850648,0.09078008
30.27551,0.01528504,5.860664,0.08896046
30.97959,0.01389253,5.869682,0.08762736
31.68367,0.01250119,5.878153,0.08639398
32.38776,0.01128068,5.885697,0.08522536
33.09184,0.01029069,5.892248,0.08445878
33.79592,0.009323996,5.898037,0.08378225
34.5,0.00845307,5.903309,0.08312022
