z,p,k,epsilon
0,-2.728778,0.45019,2.611077
0.7040816,-2.776634,0.929814,0.4101643
1.408163,-2.812673,1.149757,0.4760439
2.112245,-2.763976,1.136848,0.4654532
2.816327,-2.882068,0.9523038,0.3602748
3.520408,-3.074137,0.9119934,0.3802323
4.22449,-3.339247,1.116498,0.6187362
4.928571,-3.552751,1.332648,0.9181224
5.632653,-3.604764,1.439946,1.118513
6.336735,-3.518632,1.394327,1.032546
7.040816,-3.200292,1.204225,0.5792874
7.744898,-2.887265,1.057794,0.2465501
8.44898,-2.565618,0.9506975,0.1258058
9.153061,-2.281511,0.8486735,0.07361132
9.857143,-2.035032,0.7603374,0.04751116
10.56122,-1.82213,0.6885516,0.03306648
11.26531,-1.637648,0.6318304,0.02451908
11.96939,-1.476301,0.5875277,0.01921634
12.67347,-1.334914,0.5530529,0.01573724
13.37755,-1.210064,0.5260304,0.01333541
14.08163,-1.101112,0.5050257,0.01162508
14.78571,-1.011092,0.4894022,0.01042862
15.4898,-0.9186875,0.4748881,0.00935388
16.19388,-0.8410278,0.4636818,0.008547699
16.89796,-0.7729344,0.4547568,0.007902906
17.60204,-0.7103029,0.4468145,0.00734232
18.30612,-0.6540191,0.4402344,0.006874076
19.0102,-0.6046491,0.4345709,0.006472455
19.71429,-0.5585186,0.4295003,0.0061183
20.41837,-0.5168859,0.4250778,0.00580669
21.12245,-0.4793027,0.4210228,0.005526327
21.82653,-0.4513557,0.4179879,0.005317388
22.53061,-0.4128199,0.4142761,0.005068913
23.23469,-0.3807255,0.4110362,0.004851382
23.93878,-0.3499334,0.4079749,0.004652346
24.64286,-0.3252574,0.4052991,0.004482237
25.34694,-0.3012484,0.4027815,0.004323296
26.05102,-0.2785113,0.400364,0.004176702
26.7551,-0.2583111,0.3981505,0.004044997
27.45918,-0.238816,0.3960318,0.003920045
28.16327,-0.2199721,0.394016,0.003806077
28.86735,-0.2029232,0.3921743,0.003703573
29.57143,-0.1864862,0.3904101,0.003606255
30.27551,-0.1706198,0.3887508,0.003517904
30.97959,-0.1561125,0.3872499,0.003439033
31.68367,-0.1418709,0.3858402,0.003365565
32.38776,-0.1281215,0.3845245,0.003298641
33.09184,-0.1154975,0.3833562,0.003239923
33.79592,-0.1028858,0.3823223,0.003188157
34.5,-0.09122,0.3813513,0.003140189
